Chromosome	Start	Ratio	MedianRatio	CopyNumber
1	3050001	1.0155	0.970079	-1
1	3075001	1.10507	0.970079	-1
1	3100001	0.745091	0.970079	-1
1	3125001	1.02721	0.970079	-1
1	3150001	0.445276	0.970079	-1
1	3175001	0.954869	0.970079	-1
1	3200001	0.829074	0.970079	-1
1	3225001	0.894239	0.970079	-1
1	3250001	0.996575	0.970079	-1
1	3275001	1.07352	0.970079	-1
1	3300001	0.835846	0.970079	-1
1	3325001	0.79457	0.970079	-1
1	3350001	1.06536	0.970079	-1
1	3375001	0.952555	0.970079	-1
1	3400001	1.02677	0.970079	-1
1	3425001	0.882892	0.970079	-1
1	3450001	0.963757	0.970079	-1
1	3475001	0.747267	0.970079	-1
1	3500001	0.667891	0.970079	-1
1	3525001	0.876993	0.970079	-1
1	3550001	0.838541	0.970079	-1
1	3575001	0.975926	0.970079	-1
1	3600001	0.945693	0.970079	-1
1	3625001	1.0573	0.970079	-1
1	3650001	0.929667	0.970079	-1
1	3675001	1.01917	0.970079	-1
1	3700001	1.04085	0.970079	-1
1	3725001	1.0352	0.970079	-1
1	3750001	0.988102	0.970079	-1
1	3775001	1.07233	0.970079	-1
1	3800001	1.32819	0.970079	-1
1	3825001	0.683682	0.970079	-1
1	3850001	0.945157	0.970079	-1
1	3875001	1.00713	0.970079	-1
1	3900001	1.32558	0.970079	-1
1	3925001	1.19661	0.970079	-1
1	3950001	1.10587	0.970079	-1
1	3975001	0.6333	0.970079	-1
1	4000001	0.890751	0.970079	-1
1	4025001	1.00184	0.970079	-1
1	4050001	0.907242	0.970079	-1
1	4075001	0.724524	0.970079	-1
1	4100001	1.25564	0.970079	-1
1	4125001	1.15575	0.970079	-1
1	4150001	0.684053	0.970079	-1
1	4175001	0.992664	0.970079	-1
1	4200001	0.813512	0.970079	-1
1	4225001	0.86162	0.970079	-1
1	4250001	0.932521	0.970079	-1
1	4275001	1.19925	0.970079	-1
1	4300001	0.732931	0.970079	-1
1	4325001	1.14028	0.970079	-1
1	4350001	0.765318	0.970079	-1
1	4375001	0.571308	0.970079	-1
1	4400001	0.98504	0.970079	-1
1	4425001	1.03535	0.970079	-1
1	4450001	0.835743	0.970079	-1
1	4475001	1.00888	0.970079	-1
1	4500001	0.956337	0.970079	-1
1	4525001	1.01532	0.970079	-1
1	4550001	0.799267	0.970079	-1
1	4575001	0.779605	0.970079	-1
1	4600001	1.20962	0.970079	-1
1	4625001	0.970079	0.970079	-1
1	4650001	0.850732	0.970079	-1
1	4675001	0.821435	0.970079	-1
1	4700001	0.936773	0.970079	-1
1	4725001	0.497069	0.970079	-1
1	4750001	1.01914	0.970079	-1
1	4775001	0.858996	0.970079	-1
1	4800001	0.990314	0.970079	-1
1	4825001	1.1362	0.970079	-1
1	4850001	1.05882	0.970079	-1
1	4875001	1.05816	0.970079	-1
1	4900001	1.17742	0.970079	-1
1	4925001	1.00387	0.970079	-1
1	4950001	0.874002	0.970079	-1
1	4975001	0.859821	0.970079	-1
1	5000001	0.547505	0.970079	-1
1	5025001	0.955475	0.970079	-1
1	5050001	0.90948	0.970079	-1
1	5075001	0.995861	0.970079	-1
1	5100001	0.781215	0.970079	-1
1	5125001	0.641836	0.970079	-1
1	5150001	0.948848	0.970079	-1
1	5175001	1.11006	0.970079	-1
1	5200001	1.0842	0.970079	-1
1	5225001	1.03539	0.970079	-1
1	5250001	0.812869	0.970079	-1
1	5275001	1.02037	0.970079	-1
1	5300001	0.845208	0.970079	-1
1	5325001	0.824266	0.970079	-1
1	5350001	1.08594	0.970079	-1
1	5375001	0.834217	0.970079	-1
1	5400001	0.787153	0.970079	-1
1	5425001	0.972072	0.970079	-1
1	5450001	1.13924	0.970079	-1
1	5475001	1.12577	0.970079	-1
1	5500001	1.49554	0.970079	-1
1	5525001	0.899329	0.970079	-1
1	5550001	1.3905	0.970079	-1
1	5575001	0.69273	0.970079	-1
1	5600001	1.17657	0.970079	-1
1	5625001	1.22445	0.970079	-1
1	5650001	0.7598	0.970079	-1
1	5675001	0.81683	0.970079	-1
1	5700001	0.973487	0.970079	-1
1	5725001	0.954807	0.970079	-1
1	5750001	1.3533	0.970079	-1
1	5775001	1.02609	0.970079	-1
1	5800001	1.33853	0.970079	-1
1	5825001	0.997636	0.970079	-1
1	5850001	0.974514	0.970079	-1
1	5875001	0.66657	0.970079	-1
1	5900001	0.746589	0.970079	-1
1	5925001	0.862884	0.970079	-1
1	5950001	1.26173	0.970079	-1
1	5975001	0.922414	0.970079	-1
1	6000001	0.62499	0.970079	-1
1	6025001	0.922081	0.970079	-1
1	6050001	0.52192	0.970079	-1
1	6075001	1.41481	1.04339	-1
1	6100001	1.17528	1.04339	-1
1	6125001	1.16101	1.04339	-1
1	6150001	0.82565	1.04339	-1
1	6175001	1.25771	1.04339	-1
1	6200001	1.11836	1.04339	-1
1	6225001	0.89848	1.04339	-1
1	6250001	1.11633	1.04339	-1
1	6275001	1.01121	1.04339	-1
1	6300001	0.705522	1.04339	-1
1	6325001	1.1893	1.04339	-1
1	6350001	0.986801	1.04339	-1
1	6375001	1.81099	1.04339	-1
1	6400001	1.0922	1.04339	-1
1	6425001	1.31874	1.04339	-1
1	6450001	1.14755	1.04339	-1
1	6475001	1.24732	1.04339	-1
1	6500001	1.28972	1.04339	-1
1	6525001	0.982726	1.04339	-1
1	6550001	1.28355	1.04339	-1
1	6575001	1.14865	1.04339	-1
1	6600001	1.1536	1.04339	-1
1	6625001	0.935477	1.04339	-1
1	6650001	1.19552	1.04339	-1
1	6675001	0.731597	1.04339	-1
1	6700001	1.36892	1.04339	-1
1	6725001	0.915744	1.04339	-1
1	6750001	0.898197	1.04339	-1
1	6775001	1.57538	1.04339	-1
1	6800001	0.858041	1.04339	-1
1	6825001	1.10708	1.04339	-1
1	6850001	0.827151	1.04339	-1
1	6875001	0.875449	1.04339	-1
1	6900001	0.927579	1.04339	-1
1	6925001	1.03815	1.04339	-1
1	6950001	0.960366	1.04339	-1
1	6975001	0.948539	1.04339	-1
1	7000001	0.91363	1.04339	-1
1	7025001	1.35651	1.04339	-1
1	7050001	1.22853	1.04339	-1
1	7075001	1.05652	1.04339	-1
1	7100001	1.18298	1.04339	-1
1	7125001	1.18998	1.04339	-1
1	7150001	1.41203	1.04339	-1
1	7175001	0.911449	1.04339	-1
1	7200001	1.09878	1.04339	-1
1	7225001	0.822901	1.04339	-1
1	7250001	0.917552	1.04339	-1
1	7275001	1.11036	1.04339	-1
1	7300001	0.847737	1.04339	-1
1	7325001	1.21354	1.04339	-1
1	7350001	0.877853	1.04339	-1
1	7375001	1.07067	1.04339	-1
1	7400001	1.08611	1.04339	-1
1	7425001	0.854117	1.04339	-1
1	7450001	0.632301	1.04339	-1
1	7475001	1.12441	1.04339	-1
1	7500001	0.9831	1.04339	-1
1	7525001	0.95286	1.04339	-1
1	7550001	1.10719	1.04339	-1
1	7575001	1.04464	1.04339	-1
1	7600001	1.47885	1.04339	-1
1	7625001	1.26393	1.04339	-1
1	7650001	1.38542	1.04339	-1
1	7675001	1.1602	1.04339	-1
1	7700001	1.16039	1.04339	-1
1	7725001	0.913578	1.04339	-1
1	7750001	1.45075	1.04339	-1
1	7775001	1.00577	1.04339	-1
1	7800001	0.840589	1.04339	-1
1	7825001	0.820644	1.04339	-1
1	7850001	0.682137	1.04339	-1
1	7875001	1.19166	1.04339	-1
1	7900001	0.841384	1.04339	-1
1	7925001	0.951463	1.04339	-1
1	7950001	1.54173	1.04339	-1
1	7975001	0.962989	1.04339	-1
1	8000001	1.32585	1.04339	-1
1	8025001	1.32366	1.04339	-1
1	8050001	1.03499	1.04339	-1
1	8075001	1.29173	1.04339	-1
1	8100001	0.921365	1.04339	-1
1	8125001	0.959703	1.04339	-1
1	8150001	1.1607	1.04339	-1
1	8175001	0.918275	1.04339	-1
1	8200001	1.01049	1.04339	-1
1	8225001	0.859724	1.04339	-1
1	8250001	1.21987	1.04339	-1
1	8275001	0.928958	1.04339	-1
1	8300001	1.00325	1.04339	-1
1	8325001	1.07202	1.04339	-1
1	8350001	0.93037	1.04339	-1
1	8375001	1.50629	1.04339	-1
1	8400001	1.2983	1.04339	-1
1	8425001	1.19141	1.04339	-1
1	8450001	1.18805	1.04339	-1
1	8475001	0.90859	1.04339	-1
1	8500001	1.11536	1.04339	-1
1	8525001	1.02356	1.04339	-1
1	8550001	1.46592	1.04339	-1
1	8575001	1.23399	1.04339	-1
1	8600001	1.29949	1.04339	-1
1	8625001	1.02293	1.04339	-1
1	8650001	1.47896	1.04339	-1
1	8675001	1.18613	1.04339	-1
1	8700001	1.92415	1.04339	-1
1	8725001	1.08764	1.04339	-1
1	8750001	1.02336	1.04339	-1
1	8775001	0.80398	1.04339	-1
1	8800001	1.37334	1.04339	-1
1	8825001	1.17546	1.04339	-1
1	8850001	1.14629	1.04339	-1
1	8875001	1.61329	1.04339	-1
1	8900001	0.633763	1.04339	-1
1	8925001	1.2039	1.04339	-1
1	8950001	1.38977	1.04339	-1
1	8975001	0.984051	1.04339	-1
1	9000001	0.982548	1.04339	-1
1	9025001	1.06907	1.04339	-1
1	9050001	0.774252	1.04339	-1
1	9075001	1.15802	1.04339	-1
1	9100001	1.11045	1.04339	-1
1	9125001	1.54019	1.04339	-1
1	9150001	0.7944	1.04339	-1
1	9175001	0.776762	1.04339	-1
1	9200001	0.847427	1.04339	-1
1	9225001	1.22635	1.04339	-1
1	9250001	0.961869	1.04339	-1
1	9275001	1.31191	1.04339	-1
1	9300001	0.902783	1.04339	-1
1	9325001	0.711281	1.04339	-1
1	9350001	0.787469	1.04339	-1
1	9375001	1.03302	1.04339	-1
1	9400001	0.804017	1.04339	-1
1	9425001	0.801642	1.04339	-1
1	9450001	1.07433	1.04339	-1
1	9475001	0.977217	1.04339	-1
1	9500001	1.14932	1.04339	-1
1	9525001	1.17241	1.04339	-1
1	9550001	1.06316	1.04339	-1
1	9575001	1.03665	1.04339	-1
1	9600001	1.11629	1.04339	-1
1	9625001	0.979542	1.04339	-1
1	9650001	1.14548	1.04339	-1
1	9675001	1.02393	1.04339	-1
1	9700001	0.862897	1.04339	-1
1	9725001	1.0435	1.04339	-1
1	9750001	0.804696	1.04339	-1
1	9775001	1.15808	1.04339	-1
1	9800001	1.33277	1.04339	-1
1	9825001	1.21039	1.04339	-1
1	9850001	0.82628	1.04339	-1
1	9875001	1.20345	1.04339	-1
1	9900001	1.14101	1.04339	-1
1	9925001	0.947152	1.04339	-1
1	9950001	0.832546	1.04339	-1
1	9975001	0.996819	1.04339	-1
1	10000001	1.04367	1.04339	-1
1	10025001	1.88386	1.04339	-1
1	10050001	0.812004	1.04339	-1
1	10075001	1.03649	1.04339	-1
1	10100001	0.799913	1.04339	-1
1	10125001	1.07702	1.04339	-1
1	10150001	0.922063	1.04339	-1
1	10175001	1.13046	1.04339	-1
1	10200001	1.32457	1.04339	-1
1	10225001	0.950885	1.04339	-1
1	10250001	1.22586	1.04339	-1
1	10275001	0.975214	1.04339	-1
1	10300001	1.11318	1.04339	-1
1	10325001	1.18439	1.04339	-1
1	10350001	1.25625	1.04339	-1
1	10375001	1.44277	1.04339	-1
1	10400001	0.82928	1.04339	-1
1	10425001	0.847844	1.04339	-1
1	10450001	1.09599	1.04339	-1
1	10475001	1.0593	1.04339	-1
1	10500001	1.10052	1.04339	-1
1	10525001	1.04157	1.04339	-1
1	10550001	0.952555	1.04339	-1
1	10575001	0.927256	1.04339	-1
1	10600001	1.02548	1.04339	-1
1	10625001	0.736772	1.04339	-1
1	10650001	0.922815	1.04339	-1
1	10675001	0.827959	1.04339	-1
1	10700001	1.11981	1.04339	-1
1	10725001	0.707241	1.04339	-1
1	10750001	0.845456	1.04339	-1
1	10775001	1.51161	1.04339	-1
1	10800001	0.909129	1.04339	-1
1	10825001	0.984809	1.04339	-1
1	10850001	0.787587	1.04339	-1
1	10875001	0.973652	1.04339	-1
1	10900001	1.16637	1.04339	-1
1	10925001	0.9282	1.04339	-1
1	10950001	1.14526	1.04339	-1
1	10975001	1.15804	1.04339	-1
1	11000001	1.12619	1.04339	-1
1	11025001	1.25636	1.04339	-1
1	11050001	1.08865	1.04339	-1
1	11075001	1.08082	1.04339	-1
1	11100001	1.07914	1.04339	-1
1	11125001	0.955868	1.04339	-1
1	11150001	1.14852	1.04339	-1
1	11175001	0.86546	1.04339	-1
1	11200001	0.84257	1.04339	-1
1	11225001	1.0446	1.04339	-1
1	11250001	1.35735	1.04339	-1
1	11275001	1.191	1.04339	-1
1	11300001	1.02048	1.04339	-1
1	11325001	1.04682	1.04339	-1
1	11350001	1.22537	1.04339	-1
1	11375001	0.914757	1.04339	-1
1	11400001	1.14283	1.04339	-1
1	11425001	0.805484	1.04339	-1
1	11450001	0.895075	1.04339	-1
1	11475001	1.20605	1.04339	-1
1	11500001	0.762471	1.04339	-1
1	11525001	0.675913	1.04339	-1
1	11550001	0.975777	1.04339	-1
1	11575001	1.07497	1.04339	-1
1	11600001	0.553983	1.04339	-1
1	11625001	1.01859	1.04339	-1
1	11650001	0.835505	1.04339	-1
1	11675001	1.05631	1.04339	-1
1	11700001	0.749174	1.04339	-1
1	11725001	0.951135	1.04339	-1
1	11750001	0.753169	1.04339	-1
1	11775001	0.913858	1.04339	-1
1	11800001	1.04924	1.04339	-1
1	11825001	1.15373	1.04339	-1
1	11850001	1.02366	1.04339	-1
1	11875001	0.989493	1.04339	-1
1	11900001	1.5482	1.04339	-1
1	11925001	1.48406	1.04339	-1
1	11950001	1.24497	1.04339	-1
1	11975001	1.30869	1.04339	-1
1	12000001	1.18711	1.04339	-1
1	12025001	0.855706	1.04339	-1
1	12050001	0.786418	1.04339	-1
1	12075001	1.21568	1.04339	-1
1	12100001	0.803186	1.04339	-1
1	12125001	1.07217	1.04339	-1
1	12150001	0.867619	1.04339	-1
1	12175001	0.894682	1.04339	-1
1	12200001	0.971881	1.04339	-1
1	12225001	1.22067	1.04339	-1
1	12250001	0.813185	1.04339	-1
1	12275001	0.785596	1.04339	-1
1	12300001	1.16731	1.04339	-1
1	12325001	0.681534	1.04339	-1
1	12350001	0.948419	1.04339	-1
1	12375001	1.09116	1.04339	-1
1	12400001	0.847741	1.04339	-1
1	12425001	1.36256	1.04339	-1
1	12450001	1.61381	1.04339	-1
1	12475001	0.964846	1.04339	-1
1	12500001	0.926453	1.04339	-1
1	12525001	0.862831	1.04339	-1
1	12550001	1.01792	1.04339	-1
1	12575001	0.696433	1.04339	-1
1	12600001	1.41849	1.04339	-1
1	12625001	1.04177	1.04339	-1
1	12650001	0.99862	1.04339	-1
1	12675001	1.03387	1.04339	-1
1	12700001	1.01883	1.04339	-1
1	12725001	1.07899	1.04339	-1
1	12750001	1.00223	1.04339	-1
1	12775001	-1	1.04339	-1
1	12800001	1.33466	1.04339	-1
1	12825001	-1	1.04339	-1
1	12850001	-1	1.04339	-1
1	12875001	-1	1.04339	-1
1	12900001	-1	1.04339	-1
1	12925001	-1	1.04339	-1
1	12950001	-1	1.04339	-1
1	12975001	-1	1.04339	-1
1	13000001	-1	1.04339	-1
1	13025001	-1	1.04339	-1
1	13050001	-1	1.04339	-1
1	13075001	-1	1.04339	-1
1	13100001	-1	1.04339	-1
1	13125001	-1	1.04339	-1
1	13150001	-1	1.04339	-1
1	13175001	-1	1.04339	-1
1	13200001	-1	1.04339	-1
1	13225001	-1	1.04339	-1
1	13250001	-1	1.04339	-1
1	13275001	-1	1.04339	-1
1	13300001	-1	1.04339	-1
1	13325001	-1	1.04339	-1
1	13350001	-1	1.04339	-1
1	13375001	1.07715	1.04339	-1
1	13400001	0.881261	1.04339	-1
1	13425001	1.05823	1.04339	-1
1	13450001	1.01075	1.04339	-1
1	13475001	1.02048	1.04339	-1
1	13500001	1.00614	1.04339	-1
1	13525001	1.09066	1.04339	-1
1	13550001	1.14922	1.04339	-1
1	13575001	1.16125	1.04339	-1
1	13600001	1.28879	1.04339	-1
1	13625001	0.813125	1.04339	-1
1	13650001	1.04511	1.04339	-1
1	13675001	1.09169	1.04339	-1
1	13700001	1.15539	1.04339	-1
1	13725001	1.15456	1.04339	-1
1	13750001	1.13739	1.04339	-1
1	13775001	0.65068	1.04339	-1
1	13800001	1.02177	1.04339	-1
1	13825001	1.27404	1.04339	-1
1	13850001	0.925723	1.04339	-1
1	13875001	0.968471	1.04339	-1
1	13900001	1.30056	1.04339	-1
1	13925001	0.995472	1.04339	-1
1	13950001	0.610132	1.04339	-1
1	13975001	0.841367	1.04339	-1
1	14000001	1.02999	1.04339	-1
1	14025001	1.01954	1.04339	-1
1	14050001	0.933742	1.04339	-1
1	14075001	0.892892	1.04339	-1
1	14100001	0.732084	1.04339	-1
1	14125001	0.678477	1.04339	-1
1	14150001	0.807807	1.04339	-1
1	14175001	1.27221	1.04339	-1
1	14200001	0.880355	1.04339	-1
1	14225001	1.01581	1.04339	-1
1	14250001	1.10449	1.04339	-1
1	14275001	0.762049	1.04339	-1
1	14300001	1.20375	1.04339	-1
1	14325001	1.05743	1.04339	-1
1	14350001	0.701281	1.04339	-1
1	14375001	0.842536	1.04339	-1
1	14400001	0.674538	1.04339	-1
1	14425001	1.08309	1.04339	-1
1	14450001	0.730906	1.04339	-1
1	14475001	1.25864	1.04339	-1
1	14500001	1.30866	1.04339	-1
1	14525001	0.803307	1.04339	-1
1	14550001	0.685028	1.04339	-1
1	14575001	1.2853	1.04339	-1
1	14600001	1.01516	1.04339	-1
1	14625001	0.890571	1.04339	-1
1	14650001	1.13902	1.04339	-1
1	14675001	0.817819	1.04339	-1
1	14700001	0.779954	1.04339	-1
1	14725001	0.6548	1.04339	-1
1	14750001	0.937148	1.04339	-1
1	14775001	1.06636	1.04339	-1
1	14800001	0.887769	1.04339	-1
1	14825001	0.999511	1.04339	-1
1	14850001	1.05132	1.04339	-1
1	14875001	1.04328	1.04339	-1
1	14900001	1.09361	1.04339	-1
1	14925001	1.5241	1.04339	-1
1	14950001	1.37281	1.04339	-1
1	14975001	0.742401	1.04339	-1
1	15000001	1.34287	1.04339	-1
1	15025001	1.24877	1.04339	-1
1	15050001	0.933234	1.04339	-1
1	15075001	1.06713	1.04339	-1
1	15100001	0.693144	1.04339	-1
1	15125001	1.23635	1.04339	-1
1	15150001	1.50709	1.04339	-1
1	15175001	1.01348	1.04339	-1
1	15200001	1.31314	1.04339	-1
1	15225001	1.11134	1.04339	-1
1	15250001	0.927706	1.04339	-1
1	15275001	1.09289	1.04339	-1
1	15300001	1.09193	1.04339	-1
1	15325001	1.14963	1.04339	-1
1	15350001	0.955288	1.04339	-1
1	15375001	0.769985	1.04339	-1
1	15400001	1.10262	1.04339	-1
1	15425001	1.0385	1.04339	-1
1	15450001	1.39712	1.04339	-1
1	15475001	1.12794	1.04339	-1
1	15500001	1.33613	1.04339	-1
1	15525001	0.99836	1.04339	-1
1	15550001	0.991423	1.04339	-1
1	15575001	1.07599	1.04339	-1
1	15600001	2.20146	1.04339	-1
1	15625001	0.599725	1.04339	-1
1	15650001	1.00444	1.04339	-1
1	15675001	0.867347	1.04339	-1
1	15700001	0.986725	1.04339	-1
1	15725001	1.06458	1.04339	-1
1	15750001	0.888493	1.04339	-1
1	15775001	0.987282	1.04339	-1
1	15800001	1.37208	1.04339	-1
1	15825001	1.78951	1.04339	-1
1	15850001	1.00886	1.04339	-1
1	15875001	1.12946	1.04339	-1
1	15900001	1.39884	1.04339	-1
1	15925001	1.52614	1.04339	-1
1	15950001	1.09113	1.04339	-1
1	15975001	1.01669	1.04339	-1
1	16000001	1.2659	1.04339	-1
1	16025001	1.37019	1.04339	-1
1	16050001	0.783808	1.04339	-1
1	16075001	0.883903	1.04339	-1
1	16100001	1.23491	1.04339	-1
1	16125001	1.2523	1.04339	-1
1	16150001	1.10326	1.04339	-1
1	16175001	1.17356	1.04339	-1
1	16200001	0.97475	1.04339	-1
1	16225001	1.07415	1.04339	-1
1	16250001	1.27687	1.04339	-1
1	16275001	1.12843	1.04339	-1
1	16300001	0.795138	1.04339	-1
1	16325001	0.809213	1.04339	-1
1	16350001	1.43068	1.04339	-1
1	16375001	1.25259	1.04339	-1
1	16400001	1.09165	1.04339	-1
1	16425001	1.05342	1.04339	-1
1	16450001	1.03268	1.04339	-1
1	16475001	0.89776	1.04339	-1
1	16500001	-1	-1	-1
1	16525001	-1	-1	-1
1	16550001	-1	-1	-1
1	16575001	-1	-1	-1
1	16600001	4.97069	4.97069	-1
1	16625001	-1	-1	-1
1	16650001	-1	-1	-1
1	16675001	-1	-1	-1
1	16700001	-1	-1	-1
1	16725001	-1	-1	-1
1	16750001	-1	-1	-1
1	16775001	-1	-1	-1
1	16800001	-1	-1	-1
1	16825001	-1	-1	-1
1	16850001	-1	-1	-1
1	16875001	2.37146	2.48144	-1
1	16900001	2.59141	2.48144	-1
1	16925001	1.4657	1.0478	-1
1	16950001	1.11429	1.0478	-1
1	16975001	1.20891	1.0478	-1
1	17000001	0.90242	1.0478	-1
1	17025001	0.96211	1.0478	-1
1	17050001	0.919909	1.0478	-1
1	17075001	0.566496	1.0478	-1
1	17100001	0.662714	1.0478	-1
1	17125001	1.23137	1.0478	-1
1	17150001	1.16356	1.0478	-1
1	17175001	1.09025	1.0478	-1
1	17200001	0.738672	1.0478	-1
1	17225001	1.02313	1.0478	-1
1	17250001	1.08108	1.0478	-1
1	17275001	0.967342	1.0478	-1
1	17300001	0.911278	1.0478	-1
1	17325001	0.969148	1.0478	-1
1	17350001	0.942982	1.0478	-1
1	17375001	0.632531	1.0478	-1
1	17400001	1.02211	1.0478	-1
1	17425001	1.55201	1.0478	-1
1	17450001	1.0065	1.0478	-1
1	17475001	1.77215	1.0478	-1
1	17500001	1.02739	1.0478	-1
1	17525001	1.22094	1.0478	-1
1	17550001	1.0807	1.0478	-1
1	17575001	1.15006	1.0478	-1
1	17600001	0.831177	1.0478	-1
1	17625001	0.961643	1.0478	-1
1	17650001	0.998097	1.0478	-1
1	17675001	1.22882	1.0478	-1
1	17700001	0.932954	1.0478	-1
1	17725001	1.29683	1.0478	-1
1	17750001	1.08586	1.0478	-1
1	17775001	1.05021	1.0478	-1
1	17800001	0.956671	1.0478	-1
1	17825001	1.30986	1.0478	-1
1	17850001	1.11605	1.0478	-1
1	17875001	1.0403	1.0478	-1
1	17900001	1.12922	1.0478	-1
1	17925001	0.732397	1.0478	-1
1	17950001	0.659307	1.0478	-1
1	17975001	0.828252	1.0478	-1
1	18000001	0.949409	1.0478	-1
1	18025001	1.34959	1.0478	-1
1	18050001	0.989187	1.0478	-1
1	18075001	0.891128	1.0478	-1
1	18100001	1.33634	1.0478	-1
1	18125001	1.74372	1.0478	-1
1	18150001	1.12945	1.0478	-1
1	18175001	1.21689	1.0478	-1
1	18200001	1.02129	1.0478	-1
1	18225001	1.10273	1.0478	-1
1	18250001	1.06265	1.0478	-1
1	18275001	1.11618	1.0478	-1
1	18300001	1.05469	1.0478	-1
1	18325001	1.16908	1.0478	-1
1	18350001	0.995349	1.0478	-1
1	18375001	0.954159	1.0478	-1
1	18400001	0.681195	1.0478	-1
1	18425001	0.701451	1.0478	-1
1	18450001	0.637676	1.0478	-1
1	18475001	0.705164	1.0478	-1
1	18500001	1.32994	1.0478	-1
1	18525001	0.886215	1.0478	-1
1	18550001	0.904435	1.0478	-1
1	18575001	1.21628	1.0478	-1
1	18600001	1.21749	1.0478	-1
1	18625001	1.05657	1.0478	-1
1	18650001	1.08709	1.0478	-1
1	18675001	1.07883	1.0478	-1
1	18700001	0.941378	1.0478	-1
1	18725001	1.01905	1.0478	-1
