Chromosome	Start	Ratio	MedianRatio	CopyNumber
1	3050001	0.66399	0.525835	-1
1	3075001	0.426608	0.525835	-1
1	3100001	0.540363	0.525835	-1
1	3125001	0.541511	0.525835	-1
1	3150001	0.532943	0.525835	-1
1	3175001	0.551809	0.525835	-1
1	3200001	0.495889	0.525835	-1
1	3225001	0.54539	0.525835	-1
1	3250001	0.589542	0.525835	-1
1	3275001	0.530928	0.525835	-1
1	3300001	0.610431	0.525835	-1
1	3325001	0.517441	0.525835	-1
1	3350001	0.553592	0.525835	-1
1	3375001	0.557246	0.525835	-1
1	3400001	0.63168	0.525835	-1
1	3425001	0.439978	0.525835	-1
1	3450001	0.472441	0.525835	-1
1	3475001	0.512741	0.525835	-1
1	3500001	0.487104	0.525835	-1
1	3525001	0.401537	0.525835	-1
1	3550001	0.480434	0.525835	-1
1	3575001	0.538688	0.525835	-1
1	3600001	0.614258	0.525835	-1
1	3625001	0.461228	0.525835	-1
1	3650001	0.527174	0.525835	-1
1	3675001	0.490264	0.525835	-1
1	3700001	0.499594	0.525835	-1
1	3725001	0.478884	0.525835	-1
1	3750001	0.468662	0.525835	-1
1	3775001	0.411134	0.525835	-1
1	3800001	0.490858	0.525835	-1
1	3825001	0.463135	0.525835	-1
1	3850001	0.507257	0.525835	-1
1	3875001	0.450837	0.525835	-1
1	3900001	0.810252	0.525835	-1
1	3925001	0.439209	0.525835	-1
1	3950001	0.440241	0.525835	-1
1	3975001	0.495933	0.525835	-1
1	4000001	0.485025	0.525835	-1
1	4025001	0.511857	0.525835	-1
1	4050001	0.451038	0.525835	-1
1	4075001	0.416894	0.525835	-1
1	4100001	0.442624	0.525835	-1
1	4125001	0.502268	0.525835	-1
1	4150001	0.440474	0.525835	-1
1	4175001	0.412113	0.525835	-1
1	4200001	0.38075	0.525835	-1
1	4225001	0.563403	0.525835	-1
1	4250001	0.479092	0.525835	-1
1	4275001	0.580673	0.525835	-1
1	4300001	0.479872	0.525835	-1
1	4325001	0.528689	0.525835	-1
1	4350001	0.411111	0.525835	-1
1	4375001	0.40361	0.525835	-1
1	4400001	0.41024	0.525835	-1
1	4425001	0.425486	0.525835	-1
1	4450001	0.404272	0.525835	-1
1	4475001	0.413126	0.525835	-1
1	4500001	0.504769	0.525835	-1
1	4525001	0.60635	0.525835	-1
1	4550001	0.393007	0.525835	-1
1	4575001	0.493298	0.525835	-1
1	4600001	0.573032	0.525835	-1
1	4625001	0.451991	0.525835	-1
1	4650001	0.571639	0.525835	-1
1	4675001	0.502196	0.525835	-1
1	4700001	0.547174	0.525835	-1
1	4725001	0.496757	0.525835	-1
1	4750001	0.460527	0.525835	-1
1	4775001	0.534448	0.525835	-1
1	4800001	0.585144	0.525835	-1
1	4825001	0.572764	0.525835	-1
1	4850001	0.394482	0.525835	-1
1	4875001	0.383949	0.525835	-1
1	4900001	0.493539	0.525835	-1
1	4925001	0.465401	0.525835	-1
1	4950001	0.401059	0.525835	-1
1	4975001	0.492865	0.525835	-1
1	5000001	0.609855	0.525835	-1
1	5025001	0.558459	0.525835	-1
1	5050001	0.57336	0.525835	-1
1	5075001	0.470048	0.525835	-1
1	5100001	0.499761	0.525835	-1
1	5125001	0.447465	0.525835	-1
1	5150001	0.489762	0.525835	-1
1	5175001	0.492833	0.525835	-1
1	5200001	0.604049	0.525835	-1
1	5225001	0.456485	0.525835	-1
1	5250001	0.389769	0.525835	-1
1	5275001	0.512897	0.525835	-1
1	5300001	0.407152	0.525835	-1
1	5325001	0.530025	0.525835	-1
1	5350001	0.450015	0.525835	-1
1	5375001	0.571974	0.525835	-1
1	5400001	0.632031	0.525835	-1
1	5425001	0.574393	0.525835	-1
1	5450001	0.494693	0.525835	-1
1	5475001	0.637516	0.525835	-1
1	5500001	0.599129	0.525835	-1
1	5525001	0.579511	0.525835	-1
1	5550001	0.472717	0.525835	-1
1	5575001	0.557573	0.525835	-1
1	5600001	0.637088	0.525835	-1
1	5625001	0.491841	0.525835	-1
1	5650001	0.491756	0.525835	-1
1	5675001	0.599025	0.525835	-1
1	5700001	0.404543	0.525835	-1
1	5725001	0.533554	0.525835	-1
1	5750001	0.529084	0.525835	-1
1	5775001	0.580479	0.525835	-1
1	5800001	0.534243	0.525835	-1
1	5825001	0.584052	0.525835	-1
1	5850001	0.558445	0.525835	-1
1	5875001	0.400726	0.525835	-1
1	5900001	0.446797	0.525835	-1
1	5925001	0.330084	0.525835	-1
1	5950001	0.455308	0.525835	-1
1	5975001	0.711969	0.525835	-1
1	6000001	0.497265	0.525835	-1
1	6025001	0.551431	0.525835	-1
1	6050001	0.505723	0.525835	-1
1	6075001	0.413283	0.525835	-1
1	6100001	0.433091	0.525835	-1
1	6125001	0.470938	0.525835	-1
1	6150001	0.444282	0.525835	-1
1	6175001	0.681489	0.525835	-1
1	6200001	0.485531	0.525835	-1
1	6225001	0.591362	0.525835	-1
1	6250001	0.493093	0.525835	-1
1	6275001	0.455712	0.525835	-1
1	6300001	0.459069	0.525835	-1
1	6325001	0.367661	0.525835	-1
1	6350001	0.500971	0.525835	-1
1	6375001	0.625773	0.525835	-1
1	6400001	0.603002	0.525835	-1
1	6425001	0.727327	0.525835	-1
1	6450001	0.427896	0.525835	-1
1	6475001	0.463741	0.525835	-1
1	6500001	0.546123	0.525835	-1
1	6525001	0.367569	0.525835	-1
1	6550001	0.529613	0.525835	-1
1	6575001	0.530114	0.525835	-1
1	6600001	0.868339	0.525835	-1
1	6625001	0.537008	0.525835	-1
1	6650001	0.441564	0.525835	-1
1	6675001	0.456517	0.525835	-1
1	6700001	0.660891	0.525835	-1
1	6725001	0.699873	0.525835	-1
1	6750001	0.457983	0.525835	-1
1	6775001	0.970755	0.525835	-1
1	6800001	0.476118	0.525835	-1
1	6825001	0.460729	0.525835	-1
1	6850001	0.582327	0.525835	-1
1	6875001	0.366435	0.525835	-1
1	6900001	0.518427	0.525835	-1
1	6925001	0.624921	0.525835	-1
1	6950001	0.463534	0.525835	-1
1	6975001	0.473417	0.525835	-1
1	7000001	0.476883	0.525835	-1
1	7025001	0.641321	0.525835	-1
1	7050001	0.52137	0.525835	-1
1	7075001	0.443082	0.525835	-1
1	7100001	0.636047	0.525835	-1
1	7125001	0.536212	0.525835	-1
1	7150001	0.534558	0.525835	-1
1	7175001	0.586718	0.525835	-1
1	7200001	0.63449	0.525835	-1
1	7225001	0.623916	0.525835	-1
1	7250001	0.655568	0.525835	-1
1	7275001	0.767321	0.525835	-1
1	7300001	0.533854	0.525835	-1
1	7325001	0.488843	0.525835	-1
1	7350001	0.555786	0.525835	-1
1	7375001	0.432029	0.525835	-1
1	7400001	0.736956	0.525835	-1
1	7425001	0.506068	0.525835	-1
1	7450001	0.624045	0.525835	-1
1	7475001	0.587113	0.525835	-1
1	7500001	0.572139	0.525835	-1
1	7525001	0.50472	0.525835	-1
1	7550001	0.591197	0.525835	-1
1	7575001	0.616184	0.525835	-1
1	7600001	0.607505	0.525835	-1
1	7625001	0.574553	0.525835	-1
1	7650001	0.563833	0.525835	-1
1	7675001	0.513204	0.525835	-1
1	7700001	0.5882	0.525835	-1
1	7725001	0.434456	0.525835	-1
1	7750001	0.597672	0.525835	-1
1	7775001	0.694448	0.525835	-1
1	7800001	0.3642	0.525835	-1
1	7825001	0.449288	0.525835	-1
1	7850001	0.595342	0.525835	-1
1	7875001	0.491647	0.525835	-1
1	7900001	0.514615	0.525835	-1
1	7925001	0.655685	0.525835	-1
1	7950001	0.635384	0.525835	-1
1	7975001	0.569697	0.525835	-1
1	8000001	0.477957	0.525835	-1
1	8025001	0.787291	0.525835	-1
1	8050001	0.581058	0.525835	-1
1	8075001	0.925406	0.525835	-1
1	8100001	0.554134	0.525835	-1
1	8125001	0.575299	0.525835	-1
1	8150001	0.453241	0.525835	-1
1	8175001	0.532756	0.525835	-1
1	8200001	0.607781	0.525835	-1
1	8225001	0.511754	0.525835	-1
1	8250001	0.503681	0.525835	-1
1	8275001	0.538867	0.525835	-1
1	8300001	0.554052	0.525835	-1
1	8325001	0.431838	0.525835	-1
1	8350001	0.545541	0.525835	-1
1	8375001	0.618303	0.525835	-1
1	8400001	0.593761	0.525835	-1
1	8425001	0.541105	0.525835	-1
1	8450001	0.515338	0.525835	-1
1	8475001	0.559161	0.525835	-1
1	8500001	0.410888	0.525835	-1
1	8525001	0.456178	0.525835	-1
1	8550001	0.603367	0.525835	-1
1	8575001	0.487259	0.525835	-1
1	8600001	0.685864	0.525835	-1
1	8625001	0.658021	0.525835	-1
1	8650001	0.833085	0.525835	-1
1	8675001	0.622048	0.525835	-1
1	8700001	1.04848	0.525835	-1
1	8725001	0.534511	0.525835	-1
1	8750001	0.520308	0.525835	-1
1	8775001	0.457874	0.525835	-1
1	8800001	0.625879	0.525835	-1
1	8825001	0.50138	0.525835	-1
1	8850001	0.511083	0.525835	-1
1	8875001	0.754839	0.525835	-1
1	8900001	0.709007	0.525835	-1
1	8925001	0.398792	0.525835	-1
1	8950001	0.655551	0.525835	-1
1	8975001	0.559856	0.525835	-1
1	9000001	0.62451	0.525835	-1
1	9025001	0.430758	0.525835	-1
1	9050001	0.39808	0.525835	-1
1	9075001	0.517805	0.525835	-1
1	9100001	0.585384	0.525835	-1
1	9125001	0.573065	0.525835	-1
1	9150001	0.444576	0.525835	-1
1	9175001	0.509605	0.525835	-1
1	9200001	0.618206	0.525835	-1
1	9225001	0.565934	0.525835	-1
1	9250001	0.451763	0.525835	-1
1	9275001	0.747678	0.525835	-1
1	9300001	0.571763	0.525835	-1
1	9325001	0.368135	0.525835	-1
1	9350001	0.575968	0.525835	-1
1	9375001	0.605475	0.525835	-1
1	9400001	0.682684	0.525835	-1
1	9425001	0.899865	0.525835	-1
1	9450001	0.540398	0.525835	-1
1	9475001	0.610984	0.525835	-1
1	9500001	0.429447	0.525835	-1
1	9525001	0.704286	0.525835	-1
1	9550001	0.563462	0.525835	-1
1	9575001	0.628459	0.525835	-1
1	9600001	0.445005	0.525835	-1
1	9625001	0.617524	0.525835	-1
1	9650001	0.601225	0.525835	-1
1	9675001	0.628104	0.525835	-1
1	9700001	0.509989	0.525835	-1
1	9725001	0.428751	0.525835	-1
1	9750001	0.494138	0.525835	-1
1	9775001	0.459609	0.525835	-1
1	9800001	0.700234	0.525835	-1
1	9825001	0.439475	0.525835	-1
1	9850001	0.5217	0.525835	-1
1	9875001	0.4606	0.525835	-1
1	9900001	0.638248	0.525835	-1
1	9925001	0.614897	0.525835	-1
1	9950001	0.446328	0.525835	-1
1	9975001	0.458961	0.525835	-1
1	10000001	0.621202	0.525835	-1
1	10025001	0.698213	0.525835	-1
1	10050001	0.502959	0.525835	-1
1	10075001	0.407847	0.525835	-1
1	10100001	0.394589	0.525835	-1
1	10125001	0.379134	0.525835	-1
1	10150001	0.395877	0.525835	-1
1	10175001	0.538641	0.525835	-1
1	10200001	0.813429	0.525835	-1
1	10225001	0.487845	0.525835	-1
1	10250001	0.406644	0.525835	-1
1	10275001	0.479448	0.525835	-1
1	10300001	0.293841	0.525835	-1
1	10325001	0.494759	0.525835	-1
1	10350001	0.405078	0.525835	-1
1	10375001	0.819008	0.525835	-1
1	10400001	0.391157	0.525835	-1
1	10425001	0.550666	0.525835	-1
1	10450001	0.647567	0.525835	-1
1	10475001	0.496439	0.525835	-1
1	10500001	0.622127	0.525835	-1
1	10525001	0.541629	0.525835	-1
1	10550001	0.472917	0.525835	-1
1	10575001	0.459373	0.525835	-1
1	10600001	0.433327	0.525835	-1
1	10625001	0.474445	0.525835	-1
1	10650001	0.469533	0.525835	-1
1	10675001	0.58415	0.525835	-1
1	10700001	0.582995	0.525835	-1
1	10725001	0.639936	0.525835	-1
1	10750001	0.494619	0.525835	-1
1	10775001	0.596015	0.525835	-1
1	10800001	0.569821	0.525835	-1
1	10825001	0.536395	0.525835	-1
1	10850001	0.590916	0.525835	-1
1	10875001	0.503564	0.525835	-1
1	10900001	0.514226	0.525835	-1
1	10925001	0.538489	0.525835	-1
1	10950001	0.546584	0.525835	-1
1	10975001	0.64818	0.525835	-1
1	11000001	0.63826	0.525835	-1
1	11025001	0.440766	0.525835	-1
1	11050001	0.603383	0.525835	-1
1	11075001	0.594021	0.525835	-1
1	11100001	0.380831	0.525835	-1
1	11125001	0.477662	0.525835	-1
1	11150001	0.591916	0.525835	-1
1	11175001	0.449687	0.525835	-1
1	11200001	0.415433	0.525835	-1
1	11225001	0.411366	0.525835	-1
1	11250001	0.72343	0.525835	-1
1	11275001	0.500073	0.525835	-1
1	11300001	0.538424	0.525835	-1
1	11325001	0.538036	0.525835	-1
1	11350001	0.563879	0.525835	-1
1	11375001	0.502657	0.525835	-1
1	11400001	0.655797	0.525835	-1
1	11425001	0.520605	0.525835	-1
1	11450001	0.681906	0.525835	-1
1	11475001	0.459804	0.525835	-1
1	11500001	0.432221	0.525835	-1
1	11525001	0.492082	0.525835	-1
1	11550001	0.596454	0.525835	-1
1	11575001	0.610749	0.525835	-1
1	11600001	0.492917	0.525835	-1
1	11625001	0.588716	0.525835	-1
1	11650001	0.535292	0.525835	-1
1	11675001	0.718842	0.525835	-1
1	11700001	0.583021	0.525835	-1
1	11725001	0.563335	0.525835	-1
1	11750001	0.471275	0.525835	-1
1	11775001	0.513792	0.525835	-1
1	11800001	0.733364	0.525835	-1
1	11825001	0.52135	0.525835	-1
1	11850001	0.697293	0.525835	-1
1	11875001	0.58572	0.525835	-1
1	11900001	0.796092	0.525835	-1
1	11925001	0.720864	0.525835	-1
1	11950001	0.427972	0.525835	-1
1	11975001	0.647063	0.525835	-1
1	12000001	0.567539	0.525835	-1
1	12025001	0.583649	0.525835	-1
1	12050001	0.606108	0.525835	-1
1	12075001	0.574342	0.525835	-1
1	12100001	0.537327	0.525835	-1
1	12125001	0.439609	0.525835	-1
1	12150001	0.505548	0.525835	-1
1	12175001	0.546292	0.525835	-1
1	12200001	0.533519	0.525835	-1
1	12225001	0.484694	0.525835	-1
1	12250001	0.40515	0.525835	-1
1	12275001	0.471156	0.525835	-1
1	12300001	0.443168	0.525835	-1
1	12325001	0.339563	0.525835	-1
1	12350001	0.528813	0.525835	-1
1	12375001	0.385947	0.525835	-1
1	12400001	0.498392	0.525835	-1
1	12425001	0.613809	0.525835	-1
1	12450001	0.722873	0.525835	-1
1	12475001	0.701228	0.525835	-1
1	12500001	0.43519	0.525835	-1
1	12525001	0.504797	0.525835	-1
1	12550001	0.581436	0.525835	-1
1	12575001	0.7319	0.525835	-1
1	12600001	0.663307	0.525835	-1
1	12625001	0.582595	0.525835	-1
1	12650001	0.512505	0.525835	-1
1	12675001	0.604128	0.525835	-1
1	12700001	0.436671	0.525835	-1
1	12725001	0.494765	0.525835	-1
1	12750001	0.403922	0.525835	-1
1	12775001	-1	0.525835	-1
1	12800001	0.572641	0.525835	-1
1	12825001	-1	0.525835	-1
1	12850001	-1	0.525835	-1
1	12875001	-1	0.525835	-1
1	12900001	-1	0.525835	-1
1	12925001	-1	0.525835	-1
1	12950001	-1	0.525835	-1
1	12975001	-1	0.525835	-1
1	13000001	-1	0.525835	-1
1	13025001	-1	0.525835	-1
1	13050001	-1	0.525835	-1
1	13075001	-1	0.525835	-1
1	13100001	-1	0.525835	-1
1	13125001	-1	0.525835	-1
1	13150001	-1	0.525835	-1
1	13175001	-1	0.525835	-1
1	13200001	-1	0.525835	-1
1	13225001	-1	0.525835	-1
1	13250001	-1	0.525835	-1
1	13275001	-1	0.525835	-1
1	13300001	-1	0.525835	-1
1	13325001	-1	0.525835	-1
1	13350001	-1	0.525835	-1
1	13375001	0.427586	0.525835	-1
1	13400001	0.443211	0.525835	-1
1	13425001	0.45882	0.525835	-1
1	13450001	0.562506	0.525835	-1
1	13475001	0.361596	0.525835	-1
1	13500001	0.607177	0.525835	-1
1	13525001	0.493211	0.525835	-1
1	13550001	0.408139	0.525835	-1
1	13575001	0.456594	0.525835	-1
1	13600001	0.441979	0.525835	-1
1	13625001	0.484675	0.525835	-1
1	13650001	0.611369	0.525835	-1
1	13675001	0.702171	0.525835	-1
1	13700001	0.54898	0.525835	-1
1	13725001	0.604261	0.525835	-1
1	13750001	0.408838	0.525835	-1
1	13775001	0.404602	0.525835	-1
1	13800001	0.362663	0.525835	-1
1	13825001	0.496848	0.525835	-1
1	13850001	0.420152	0.525835	-1
1	13875001	0.505955	0.525835	-1
1	13900001	0.518732	0.525835	-1
1	13925001	0.52652	0.525835	-1
1	13950001	0.611182	0.525835	-1
1	13975001	0.4704	0.525835	-1
1	14000001	0.363672	0.525835	-1
1	14025001	0.533659	0.525835	-1
1	14050001	0.444779	0.525835	-1
1	14075001	0.603491	0.525835	-1
1	14100001	0.493852	0.525835	-1
1	14125001	0.394941	0.525835	-1
1	14150001	0.621068	0.525835	-1
1	14175001	0.528497	0.525835	-1
1	14200001	0.478045	0.525835	-1
1	14225001	0.594366	0.525835	-1
1	14250001	0.617192	0.525835	-1
1	14275001	0.546044	0.525835	-1
1	14300001	0.629309	0.525835	-1
1	14325001	0.627893	0.525835	-1
1	14350001	0.487604	0.525835	-1
1	14375001	0.569421	0.525835	-1
1	14400001	0.542597	0.525835	-1
1	14425001	0.607767	0.525835	-1
1	14450001	0.562764	0.525835	-1
1	14475001	0.866328	0.525835	-1
1	14500001	0.658955	0.525835	-1
1	14525001	0.437673	0.525835	-1
1	14550001	0.379431	0.525835	-1
1	14575001	0.635076	0.525835	-1
1	14600001	0.406458	0.525835	-1
1	14625001	0.510679	0.525835	-1
1	14650001	0.448571	0.525835	-1
1	14675001	0.459443	0.525835	-1
1	14700001	0.443175	0.525835	-1
1	14725001	0.589886	0.525835	-1
1	14750001	0.520355	0.525835	-1
1	14775001	0.483718	0.525835	-1
1	14800001	0.506313	0.525835	-1
1	14825001	0.574393	0.525835	-1
1	14850001	0.447288	0.525835	-1
1	14875001	0.445106	0.525835	-1
1	14900001	0.511404	0.525835	-1
1	14925001	0.620165	0.525835	-1
1	14950001	0.440067	0.525835	-1
1	14975001	0.452719	0.525835	-1
1	15000001	0.408309	0.525835	-1
1	15025001	0.43624	0.525835	-1
1	15050001	0.445228	0.525835	-1
1	15075001	0.494654	0.525835	-1
1	15100001	0.552586	0.525835	-1
1	15125001	0.567359	0.525835	-1
1	15150001	0.729059	0.525835	-1
1	15175001	0.448585	0.525835	-1
1	15200001	0.434497	0.525835	-1
1	15225001	0.389641	0.525835	-1
1	15250001	0.49247	0.525835	-1
1	15275001	0.511069	0.525835	-1
1	15300001	0.44769	0.525835	-1
1	15325001	0.67346	0.525835	-1
1	15350001	0.437928	0.525835	-1
1	15375001	0.492813	0.525835	-1
1	15400001	0.551912	0.525835	-1
1	15425001	0.521153	0.525835	-1
1	15450001	0.555825	0.525835	-1
1	15475001	0.399015	0.525835	-1
1	15500001	0.703069	0.525835	-1
1	15525001	0.857623	0.525835	-1
1	15550001	0.420245	0.525835	-1
1	15575001	0.433869	0.525835	-1
1	15600001	0.820599	0.525835	-1
1	15625001	0.371041	0.525835	-1
1	15650001	0.424233	0.525835	-1
1	15675001	0.510852	0.525835	-1
1	15700001	0.478896	0.525835	-1
1	15725001	0.422747	0.525835	-1
1	15750001	0.398009	0.525835	-1
1	15775001	0.73037	0.525835	-1
1	15800001	0.639802	0.525835	-1
1	15825001	0.989147	0.525835	-1
1	15850001	0.476105	0.525835	-1
1	15875001	0.659197	0.525835	-1
1	15900001	0.517178	0.525835	-1
1	15925001	0.445802	0.525835	-1
1	15950001	0.554327	0.525835	-1
1	15975001	0.59949	0.525835	-1
1	16000001	0.604575	0.525835	-1
1	16025001	0.676843	0.525835	-1
1	16050001	0.72197	0.525835	-1
1	16075001	0.548924	0.525835	-1
1	16100001	0.555125	0.525835	-1
1	16125001	0.527223	0.525835	-1
1	16150001	0.738832	0.525835	-1
1	16175001	0.698095	0.525835	-1
1	16200001	0.679883	0.525835	-1
1	16225001	0.565102	0.525835	-1
1	16250001	0.53146	0.525835	-1
1	16275001	0.509608	0.525835	-1
1	16300001	0.334658	0.525835	-1
1	16325001	0.51876	0.525835	-1
1	16350001	0.803731	0.525835	-1
1	16375001	0.449083	0.525835	-1
1	16400001	0.407683	0.525835	-1
1	16425001	0.618827	0.525835	-1
1	16450001	0.475738	0.525835	-1
1	16475001	0.479988	0.525835	-1
1	16500001	-1	0.525835	-1
1	16525001	-1	0.525835	-1
1	16550001	-1	0.525835	-1
1	16575001	-1	0.525835	-1
1	16600001	1.82502	0.525835	-1
1	16625001	-1	0.525835	-1
1	16650001	-1	0.525835	-1
1	16675001	-1	0.525835	-1
1	16700001	-1	0.525835	-1
1	16725001	-1	0.525835	-1
1	16750001	-1	0.525835	-1
1	16775001	-1	0.525835	-1
1	16800001	-1	0.525835	-1
1	16825001	-1	0.525835	-1
1	16850001	-1	0.525835	-1
1	16875001	0.729347	0.525835	-1
1	16900001	0.764496	0.525835	-1
1	16925001	0.570218	0.525835	-1
1	16950001	0.500082	0.525835	-1
1	16975001	0.547286	0.525835	-1
1	17000001	0.572769	0.525835	-1
1	17025001	0.467067	0.525835	-1
1	17050001	0.620171	0.525835	-1
1	17075001	0.471858	0.525835	-1
1	17100001	0.482892	0.525835	-1
1	17125001	0.721729	0.525835	-1
1	17150001	0.712991	0.525835	-1
1	17175001	0.544664	0.525835	-1
1	17200001	0.542614	0.525835	-1
1	17225001	0.583393	0.525835	-1
1	17250001	0.497402	0.525835	-1
1	17275001	0.524586	0.525835	-1
1	17300001	0.643311	0.525835	-1
1	17325001	0.386084	0.525835	-1
1	17350001	0.456506	0.525835	-1
1	17375001	0.487211	0.525835	-1
1	17400001	0.495122	0.525835	-1
1	17425001	0.585545	0.525835	-1
1	17450001	0.523974	0.525835	-1
1	17475001	0.675477	0.525835	-1
1	17500001	0.585883	0.525835	-1
1	17525001	0.608968	0.525835	-1
1	17550001	0.492614	0.525835	-1
1	17575001	0.420937	0.525835	-1
1	17600001	0.353931	0.525835	-1
1	17625001	0.463654	0.525835	-1
1	17650001	0.46342	0.525835	-1
1	17675001	0.403072	0.525835	-1
1	17700001	0.471639	0.525835	-1
1	17725001	0.504302	0.525835	-1
1	17750001	0.473143	0.525835	-1
1	17775001	0.477057	0.525835	-1
1	17800001	0.682677	0.525835	-1
1	17825001	0.449131	0.525835	-1
1	17850001	0.653424	0.525835	-1
1	17875001	0.590721	0.525835	-1
1	17900001	0.604967	0.525835	-1
1	17925001	0.522555	0.525835	-1
1	17950001	0.421618	0.525835	-1
1	17975001	0.432056	0.525835	-1
1	18000001	0.611667	0.525835	-1
1	18025001	0.439039	0.525835	-1
1	18050001	0.658592	0.525835	-1
1	18075001	0.487187	0.525835	-1
1	18100001	0.637276	0.525835	-1
1	18125001	0.625418	0.525835	-1
1	18150001	0.528507	0.525835	-1
1	18175001	0.60797	0.525835	-1
1	18200001	0.508905	0.525835	-1
1	18225001	0.532554	0.525835	-1
1	18250001	0.531582	0.525835	-1
1	18275001	0.556672	0.525835	-1
1	18300001	0.539135	0.525835	-1
1	18325001	0.603971	0.525835	-1
1	18350001	0.506081	0.525835	-1
1	18375001	0.600373	0.525835	-1
1	18400001	0.477936	0.525835	-1
1	18425001	0.495394	0.525835	-1
1	18450001	0.547573	0.525835	-1
1	18475001	0.593551	0.525835	-1
1	18500001	0.674661	0.525835	-1
1	18525001	0.397138	0.525835	-1
1	18550001	0.599201	0.525835	-1
1	18575001	0.593623	0.525835	-1
1	18600001	0.570802	0.525835	-1
1	18625001	0.70597	0.525835	-1
1	18650001	0.535709	0.525835	-1
1	18675001	0.549247	0.525835	-1
1	18700001	0.528409	0.525835	-1
