"se_id","chr","start","end","control_accessibility","h24_accessibility","h48_accessibility","log2fc_24h","log2fc_48h","cell_line","change_24h","change_48h"
"SE_45",3,71487997,71522851,0.178818209529559,0.14981676055946,0.175292412130306,-0.253742357660121,-0.028568744276773,"CLB_Ma","No change","No change"
"SE_46",3,98954747,98983151,0.135683212364764,0.158773030478704,0.143596709409193,0.225187843519148,0.0811986613406104,"CLB_Ma","No change","No change"
"SE_47",3,100001947,100045201,0.157118911250209,0.150279959998107,0.141641925794044,-0.0637890395079971,-0.148611840541525,"CLB_Ma","No change","No change"
"SE_48",3,111850747,111917851,0.187889347511735,0.177297773081002,0.183268026959013,-0.0832526586943743,-0.03573557745121,"CLB_Ma","No change","No change"
"SE_49",3,112629747,112658501,0.39133840684717,0.330041251966924,0.394778334974302,-0.245087564378314,0.012594070147866,"CLB_Ma","No change","No change"
"SE_50",3,120406897,120448070,0.196927899402565,0.202389445226129,0.214140463202564,0.0392698280751922,0.120303904311307,"CLB_Ma","No change","No change"
"SE_51",3,123732947,123803701,0.244810247926439,0.220989382682832,0.261170267930092,-0.147054386542432,0.092959018933576,"CLB_Ma","No change","No change"
"SE_52",3,128758647,128806351,0.10051721216497,0.104820241845365,0.104102315739384,0.0598912640684828,0.0500701008454779,"CLB_Ma","No change","No change"
"SE_53",3,134308647,134335151,0.415017207806708,0.311529298610635,0.331154012243676,-0.412651759989783,-0.324790862586953,"CLB_Ma","No change","No change"
"SE_54",3,134457747,134482731,0.194445253709145,0.209543807475332,0.194095442806563,0.107355893594037,-0.00258447119018458,"CLB_Ma","No change","No change"
"SE_55",3,136136147,136186501,0.0700748753409269,0.061974457785654,0.0660090855020249,-0.174572868233958,-0.0849829452869269,"CLB_Ma","No change","No change"
"SE_56",3,159760747,159788351,0.397693630018677,0.426491306509723,0.362969044156031,0.100614526170932,-0.131464802056837,"CLB_Ma","No change","No change"
"SE_57",3,160394897,160434051,0.130667081245399,0.130141971503991,0.129079526174141,-0.00576520648793133,-0.0175007877797983,"CLB_Ma","No change","No change"
"SE_58",3,171345247,171395851,0.127724623640381,0.119417110776539,0.140003866459117,-0.0962476443508321,0.131446671175598,"CLB_Ma","No change","No change"
"SE_59",3,172114947,172182951,0.186451324629521,0.171729417407388,0.20741919963706,-0.118002212485247,0.152972164720473,"CLB_Ma","No change","No change"
"SE_60",3,178168947,178207101,0.127844665159424,0.136641718785689,0.143341365728757,0.0952850094529646,0.163852007087737,"CLB_Ma","No change","No change"
"SE_61",3,188233597,188299051,0.218982081107652,0.191823847916103,0.220406924648461,-0.190102521054741,0.00931433191053034,"CLB_Ma","No change","No change"
"SE_62",3,196773597,196808001,0.219973952664105,0.21240207265675,0.241980915058256,-0.0503021334244983,0.136966680007888,"CLB_Ma","No change","No change"
"SE_63",4,15676347,15693351,0.372790907616429,0.348561084138383,0.353146626487227,-0.0966868945296068,-0.0778846766641145,"CLB_Ma","No change","No change"
"SE_64",4,41142347,41206251,0.162028348785707,0.157881650901517,0.177525856665252,-0.037170335860085,0.131010186477281,"CLB_Ma","No change","No change"
"SE_65",4,48345947,48381151,0.170701661886123,0.0966755540910125,0.172276612512606,-0.813834563510259,0.013172941099418,"CLB_Ma","Decreased","No change"
"SE_66",4,69763710,69800501,0.104570466999661,0.0897252830899384,0.105701756563445,-0.21862974335287,0.0153776247167451,"CLB_Ma","No change","No change"
"SE_67",4,76579597,76591951,0.291578643030104,0.275444249285024,0.273119423439707,-0.0818359024247545,-0.0940199051805914,"CLB_Ma","No change","No change"
"SE_68",4,76687447,76709901,0.149546131505409,0.160603524664599,0.157249894425353,0.102253027969896,0.0719989007153974,"CLB_Ma","No change","No change"
"SE_69",4,76722897,76784501,0.197599924821235,0.187038386565069,0.225395860776818,-0.0788378698723295,0.188982504698063,"CLB_Ma","No change","No change"
"SE_70",4,76952711,77066251,0.181361752833157,0.193748302495279,0.185501741668033,0.0948075718850306,0.0323859219724296,"CLB_Ma","No change","No change"
"SE_71",4,79996597,80039451,0.122882862555986,0.124320242976618,0.14206282439611,0.0166428471847057,0.207672204304597,"CLB_Ma","No change","No change"
"SE_72",4,113890697,113976721,0.0918720225556344,0.0840495593561659,0.0854330955143886,-0.126940292827291,-0.103660223281106,"CLB_Ma","No change","No change"
"SE_73",4,114242047,114284101,0.150207273457237,0.121284311073371,0.144952676656933,-0.306288218815996,-0.0510268695841429,"CLB_Ma","No change","No change"
"SE_74",4,122758547,122785001,0.208703648786078,0.190895759498185,0.20092943277342,-0.128029132860836,-0.0545007542178535,"CLB_Ma","No change","No change"
"SE_75",4,122873447,122913301,0.0791996217574781,0.0736925050057774,0.0818364435178597,-0.102631949036737,0.0466701819611192,"CLB_Ma","No change","No change"
"SE_76",4,150203097,150260401,0.155312719068771,0.137307866512324,0.154859220335525,-0.176551959576967,-0.0041916697253656,"CLB_Ma","No change","No change"
"SE_77",4,158802947,158826551,0.373232288488335,0.378089851646123,0.386016777165811,0.0186057970055969,0.0484620698900249,"CLB_Ma","No change","No change"
"SE_78",4,185340297,185363101,0.320803269386704,0.294439112646001,0.374611680012778,-0.123318148799087,0.223062942389001,"CLB_Ma","No change","No change"
"SE_79",5,9426847,9485051,0.169126775559654,0.189965934263878,0.21388648945211,0.166705085195924,0.336964560359046,"CLB_Ma","No change","No change"
"SE_80",5,65184147,65209951,0.189523630342651,0.169769524091754,0.19013981805097,-0.157919412614868,0.00465840639008524,"CLB_Ma","No change","No change"
"SE_81",5,76488897,76543601,0.0900025064764015,0.0978515557764874,0.10448747657687,0.119357390088944,0.213093545996953,"CLB_Ma","No change","No change"
"SE_82",5,83501697,83567351,0.0862339319599414,0.0819539029286898,0.0916969074338812,-0.072579558144489,0.0876317894645246,"CLB_Ma","No change","No change"
"SE_83",5,95711147,95794501,0.176248325745028,0.16395695709117,0.195460926624391,-0.1036823749732,0.148470408718873,"CLB_Ma","No change","No change"
"SE_84",5,140240947,140263301,0.318774742412112,0.305757760184466,0.34560836829116,-0.05995615040535,0.11625049518754,"CLB_Ma","No change","No change"
"SE_85",5,140280247,140335801,0.211768163707268,0.197445254469953,0.225659431284926,-0.100541235142676,0.091243894988011,"CLB_Ma","No change","No change"
"SE_86",5,147471147,147506901,0.21514849654016,0.191861921709484,0.233731278496185,-0.164454472801744,0.118987295842397,"CLB_Ma","No change","No change"
"SE_87",5,151660847,151701051,0.295411701307326,0.308574561665153,0.336344866840175,0.0626845259659137,0.186621808070286,"CLB_Ma","No change","No change"
"SE_88",5,169586631,169604651,0.097972697783996,0.100137450609586,0.107481873983339,0.0312148087027059,0.132351496760409,"CLB_Ma","No change","No change"
"SE_89",6,11161397,11228301,0.151574595902968,0.144480806757187,0.150035867301692,-0.0686859380801618,-0.0146235746018698,"CLB_Ma","No change","No change"
"SE_90",6,30725347,30784151,0.406907532151653,0.392151349300815,0.416587239445038,-0.053157341487077,0.0338354797363324,"CLB_Ma","No change","No change"
"SE_91",6,37126147,37146201,0.39979871102387,0.373134351035163,0.390668530450434,-0.0993214362164555,-0.0332446526621937,"CLB_Ma","No change","No change"
"SE_92",6,44655047,44669401,0.347819704443392,0.339724046343042,0.359236712925706,-0.0338777705372921,0.0464636799226002,"CLB_Ma","No change","No change"
"SE_93",6,52503197,52574063,0.192995022127716,0.18579411821444,0.187060366382623,-0.0545706055441313,-0.0448237999100667,"CLB_Ma","No change","No change"
"SE_94",6,140043647,140073501,0.265247979274482,0.236346659388943,0.249326829315433,-0.165774831608377,-0.0889576525966754,"CLB_Ma","No change","No change"
"SE_95",6,151022147,151071401,0.360202075130164,0.308241245256256,0.37056895135034,-0.224073428718161,0.0408237725854981,"CLB_Ma","No change","No change"
"SE_96",6,152704947,152754551,0.135301264413789,0.132569150584814,0.164910063485794,-0.0292121071563917,0.283602451923737,"CLB_Ma","No change","No change"
"SE_97",6,158008197,158058551,0.302713720754999,0.316029293665659,0.346485296765668,0.0619040662262105,0.194239847960368,"CLB_Ma","No change","No change"
"SE_98",7,18492447,18592001,0.113827861333845,0.127281896823511,0.133766885791788,0.159844857521521,0.230993314899866,"CLB_Ma","No change","No change"
"SE_99",7,23449697,23478301,0.349865004552633,0.376019864995877,0.401642852662417,0.103724480600582,0.198584664449334,"CLB_Ma","No change","No change"
"SE_100",7,130355747,130375151,0.498974180725845,0.432746718755963,0.495821358899802,-0.205000750376093,-0.00912639633886124,"CLB_Ma","No change","No change"
"SE_101",7,130880747,130926401,0.339167304444371,0.32205070041206,0.351376685927799,-0.0744838784620662,0.0508739938711443,"CLB_Ma","No change","No change"
"SE_102",7,134809197,134848151,0.104798433329408,0.107886806642281,0.111282856879225,0.0415108952551809,0.0858194126932416,"CLB_Ma","No change","No change"
"SE_103",7,134879597,134946501,0.127668284046805,0.135384864765239,0.138773057627859,0.0840270691777294,0.119429814746337,"CLB_Ma","No change","No change"
"SE_104",8,32685847,32716151,0.0981463182026715,0.100086432394128,0.108914424168931,0.0279582706771294,0.148749620782655,"CLB_Ma","No change","No change"
"SE_105",8,66505747,66560201,0.283373341851595,0.235936617848901,0.276340604284135,-0.263285048000928,-0.0361273772135131,"CLB_Ma","No change","No change"
"SE_106",8,117927647,117958551,0.141259988068835,0.131568335569851,0.144679253628318,-0.101793724028115,0.034265488299761,"CLB_Ma","No change","No change"
"SE_107",8,117977047,118057451,0.143817946200613,0.143699846161186,0.152760893285703,-0.00117700780508586,0.0864482268335266,"CLB_Ma","No change","No change"
"SE_108",8,127798959,127929451,0.257161231633867,0.224765301802399,0.268382349434274,-0.193448592504717,0.0613829593677184,"CLB_Ma","No change","No change"
"SE_109",9,12778010,12823051,0.174659395549937,0.148556905481395,0.17948744578574,-0.232086219051701,0.0391177461593589,"CLB_Ma","No change","No change"
"SE_110",9,33148547,33163301,0.322298582019256,0.336287135333253,0.339566504885737,0.0611101128785089,0.0750693714002131,"CLB_Ma","No change","No change"
"SE_111",9,33305747,33338851,0.17152065089506,0.15412608116449,0.179316011240503,-0.153327798894518,0.0637584429349921,"CLB_Ma","No change","No change"
"SE_112",9,33820797,33878851,0.0701246404587079,0.0841876420726816,0.0859464733141815,0.260294703503543,0.289778056249084,"CLB_Ma","No change","No change"
"SE_113",9,35510497,35534101,0.304741030818134,0.189076821534162,0.253240575452005,-0.685727559949149,-0.266115881425599,"CLB_Ma","Decreased","No change"
"SE_114",9,36089347,36114801,0.262806021525181,0.256106638620825,0.279031557204764,-0.0371106335614785,0.0861119206319267,"CLB_Ma","No change","No change"
"SE_115",9,37929397,37979101,0.247664973703494,0.223553935071789,0.2387257424747,-0.14714130356922,-0.0528184693640518,"CLB_Ma","No change","No change"
"SE_116",9,38008247,38049251,0.305608877358855,0.292273978576534,0.324142032834176,-0.0641503982150965,0.0846706044422045,"CLB_Ma","No change","No change"
"SE_117",9,112031947,112082301,0.403032930223974,0.31715504878965,0.358963254209626,-0.344742867073735,-0.166623242124233,"CLB_Ma","No change","No change"
"SE_118",9,123036640,123103201,0.129106901954887,0.120520534872432,0.136811117065486,-0.0984973716732037,0.0829947766389023,"CLB_Ma","No change","No change"
"SE_119",9,129480397,129503501,0.412173376110918,0.416115082939408,0.410245791602578,0.0136981877909126,-0.00674637802599741,"CLB_Ma","No change","No change"
"SE_120",10,4765947,4781801,0.234221384410875,0.235907183732481,0.265370325447015,0.0103027218488699,0.179414146056147,"CLB_Ma","No change","No change"
"SE_121",10,17198947,17218401,0.271084167146458,0.264331971777139,0.248716706092288,-0.0362544802940055,-0.123760666092042,"CLB_Ma","No change","No change"
"SE_122",10,28539747,28607351,0.0518524918980119,0.0550397073810413,0.0635279089476776,0.0844779289244533,0.287951781502738,"CLB_Ma","No change","No change"
"SE_123",10,32938556,32963651,0.21042809428029,0.225315314704865,0.222264460729255,0.0981671219154993,0.0785865281890956,"CLB_Ma","No change","No change"
"SE_124",10,33210847,33241751,0.147491366227394,0.141852865253162,0.145860421765062,-0.0558490772302844,-0.0159334021329022,"CLB_Ma","No change","No change"
"SE_125",10,52516047,52542901,0.13169192413563,0.150447839265315,0.117074150983956,0.190740426662725,-0.168387406637166,"CLB_Ma","No change","No change"
"SE_126",10,62224097,62264501,0.151488781705487,0.119506756701664,0.126829930822551,-0.339589071101447,-0.254477433782413,"CLB_Ma","No change","No change"
"SE_127",10,71835247,71861901,0.40639330572468,0.371681046306565,0.385854163869446,-0.128480825364725,-0.0746324719262063,"CLB_Ma","No change","No change"
"SE_128",10,74049647,74090251,0.0891234556814773,0.0831128782629014,0.0971565668514331,-0.0995759291636709,0.123182156686063,"CLB_Ma","No change","No change"
"SE_129",10,77494247,77535201,0.311880972572575,0.294875415042892,0.291497915965692,-0.0806241010057374,-0.0971875801290255,"CLB_Ma","No change","No change"
"SE_130",10,90913547,90937551,0.403275501657259,0.245342608304821,0.287114256936358,-0.714672598474717,-0.488697729587757,"CLB_Ma","Decreased","No change"
"SE_131",10,93435197,93479316,0.410567193845473,0.404962303649849,0.442078847231934,-0.0197822195037107,0.106435464482631,"CLB_Ma","No change","No change"
"SE_132",10,99945397,100006952,0.184158911412792,0.185891235627041,0.213502127442447,0.0134349287807828,0.212227970647391,"CLB_Ma","No change","No change"
"SE_133",10,126198347,126264901,0.205091793342287,0.208838312842657,0.206311754579868,0.0259910557731378,0.00851486227193775,"CLB_Ma","No change","No change"
"SE_134",11,8704047,8734001,0.283720579507125,0.296489840025657,0.331791525769595,0.0632936234912892,0.225071922684978,"CLB_Ma","No change","No change"
"SE_135",11,9564747,9593851,0.390708140495398,0.417442985811754,0.415792604634659,0.0952519536258799,0.0895505686136172,"CLB_Ma","No change","No change"
"SE_136",11,12156847,12238251,0.297497022821847,0.270216985019155,0.301867137352521,-0.138269011896638,0.0209685044957086,"CLB_Ma","No change","No change"
"SE_137",11,57764759,57800701,0.244508648479957,0.21099716375153,0.246655086813601,-0.211728883420963,0.0125584071646326,"CLB_Ma","No change","No change"
"SE_138",11,65471697,65503201,0.753908282318508,0.800052821320476,0.796316750596771,0.0855960022367471,0.0788516039243049,"CLB_Ma","No change","No change"
"SE_139",11,66066197,66134001,0.180640535938784,0.182849711018689,0.181098659074818,0.0174407102457469,0.00363410011904896,"CLB_Ma","No change","No change"
"SE_140",11,74121747,74163301,0.126615229263286,0.109036835152128,0.135319537393546,-0.213813955796943,0.0951918380547682,"CLB_Ma","No change","No change"
"SE_141",11,86717847,86763301,0.278284459586031,0.247067163432873,0.270161141062515,-0.171004520185517,-0.0425848521336543,"CLB_Ma","No change","No change"
"SE_142",11,96045247,96167601,0.150702268904424,0.132885126967875,0.152481314409126,-0.180246959679653,0.0168203621769279,"CLB_Ma","No change","No change"
"SE_143",11,96186547,96338436,0.167483225604958,0.16113069886807,0.188639060391335,-0.0554476762148535,0.17065118796055,"CLB_Ma","No change","No change"
"SE_144",11,111530747,111564401,0.320413243567002,0.309767804942214,0.309997408470238,-0.048592324753535,-0.0475268168120753,"CLB_Ma","No change","No change"
"SE_145",11,120329347,120348301,0.272302240288222,0.287341562126467,0.316170954735657,0.0772815189173765,0.214763374934587,"CLB_Ma","No change","No change"
"SE_146",11,122156497,122199001,0.144947541080567,0.138232264951155,0.140749677193125,-0.0679563320920282,-0.0421044548473212,"CLB_Ma","No change","No change"
"SE_147",12,12816343,12845951,0.215789069799638,0.182877556613451,0.237996120646728,-0.237546619174364,0.140695180893789,"CLB_Ma","No change","No change"
"SE_148",12,29276997,29287551,0.129641098986176,0.133026941540785,0.12759180089603,0.0369142020364842,-0.0228101740367392,"CLB_Ma","No change","No change"
"SE_149",12,45223347,45314051,0.224144167698993,0.215606397923135,0.246619583394884,-0.0557732489327003,0.137276311408147,"CLB_Ma","No change","No change"
"SE_150",12,67651729,67681601,0.225705514074026,0.201128729873367,0.237003901861517,-0.165545085702703,0.070165743783323,"CLB_Ma","No change","No change"
"SE_151",12,93775547,93788151,0.281285668624596,0.250038872260147,0.259942924407431,-0.169245109963046,-0.113421603268531,"CLB_Ma","No change","No change"
"SE_152",12,121923247,121950951,0.151159061901835,0.157157221328395,0.146373628720291,0.055779172858296,-0.0461018674651116,"CLB_Ma","No change","No change"
"SE_153",12,122068297,122123151,0.180949945461158,0.1926034070482,0.216752844258433,0.0895627227613192,0.259149944499255,"CLB_Ma","No change","No change"
"SE_154",13,33212947,33264201,0.12430407584079,0.123647529694284,0.133588921990921,-0.00757905152125939,0.103126323831339,"CLB_Ma","No change","No change"
"SE_155",13,45189747,45243251,0.13233068697511,0.118900061393426,0.158724681109978,-0.153176467368064,0.260578394461857,"CLB_Ma","No change","No change"
"SE_156",14,32444647,32524351,0.152026392029101,0.131374859391808,0.154812918442982,-0.209151340118901,0.0260343602370954,"CLB_Ma","No change","No change"
"SE_157",14,51003797,51024851,0.300554711605985,0.28385223534049,0.328360662283275,-0.0822060489795922,0.127248478174837,"CLB_Ma","No change","No change"
"SE_158",14,51521947,51555551,0.223547580771517,0.202259339237178,0.224089318608708,-0.143699537005438,0.0034764178404068,"CLB_Ma","No change","No change"
"SE_159",14,52852497,52948096,0.117933598803284,0.0909870773660468,0.110201710731046,-0.370653228579112,-0.0969773520555986,"CLB_Ma","No change","No change"
"SE_160",14,64917647,64937951,0.108815396304917,0.104946263350609,0.0862469359401993,-0.0517476310376928,-0.33190396607221,"CLB_Ma","No change","No change"
"SE_161",15,32818747,32879001,0.189686128314724,0.192659503476069,0.207010413007812,0.0223224037195257,0.12545585460231,"CLB_Ma","No change","No change"
"SE_162",15,33126697,33165451,0.251659354040971,0.287629162034884,0.318162090613423,0.192023478930144,0.337095708629194,"CLB_Ma","No change","No change"
"SE_163",15,44028097,44116051,0.10612466326353,0.106955030208203,0.113707850648367,0.0111397985178198,0.0986734639565422,"CLB_Ma","No change","No change"
"SE_164",15,48532697,48575601,0.118513436575418,0.115861855047306,0.135735760088182,-0.0323687299630519,0.194217770281912,"CLB_Ma","No change","No change"
"SE_165",15,60358047,60443901,0.285452853039948,0.280425359794883,0.303139615828772,-0.0255453683996355,0.0864360405042057,"CLB_Ma","No change","No change"
"SE_166",15,67068854,67159051,0.31472218393152,0.295490076108595,0.328728011752281,-0.090671817081619,0.0626208212342134,"CLB_Ma","No change","No change"
"SE_167",15,90399947,90424101,0.168298249053946,0.162826679921061,0.157438465965188,-0.0473967268457207,-0.0956444144733444,"CLB_Ma","No change","No change"
"SE_168",15,90550547,90564101,0.496298603656344,0.492746404261923,0.515842079012623,-0.010342138562757,0.055611152444765,"CLB_Ma","No change","No change"
"SE_169",15,98718197,98736951,0.208241678133276,0.194072269699244,0.206711574743343,-0.101161538021432,-0.0105886329789107,"CLB_Ma","No change","No change"
"SE_170",15,98842147,98928101,0.249028829636662,0.248587089638387,0.276309969822251,-0.00255114477482828,0.149405030157027,"CLB_Ma","No change","No change"
"SE_171",16,24970997,25011251,0.165009646947101,0.148820886820518,0.173084544244751,-0.148028313383836,0.0685210417050197,"CLB_Ma","No change","No change"
"SE_172",16,50183447,50211701,0.147617737903199,0.141934082763335,0.138973151354176,-0.0562563460448155,-0.0864561891649007,"CLB_Ma","No change","No change"
"SE_173",16,57168997,57204301,0.29435852040297,0.304841219519762,0.326126575785823,0.0503156269980522,0.147381737886668,"CLB_Ma","No change","No change"
"SE_174",16,75242947,75261051,0.664492547851995,0.543336064374725,0.594473357683926,-0.289924887640417,-0.160385549683146,"CLB_Ma","No change","No change"
"SE_175",17,40298047,40352151,0.535907691792443,0.577250204496721,0.533548007282373,0.107019797829339,-0.00635455231148906,"CLB_Ma","No change","No change"
"SE_176",17,45287497,45322051,0.427130744482813,0.485053455469029,0.458785708718114,0.183063547528138,0.10291018362661,"CLB_Ma","No change","No change"
"SE_177",17,59745197,59860001,0.453928602637449,0.460234175287606,0.56568388579785,0.0198592701159158,0.316904034842003,"CLB_Ma","No change","No change"
"SE_178",19,13839657,13866051,0.6619376305553,0.716338350034772,0.627387105016463,0.113780614195207,-0.0772195716486298,"CLB_Ma","No change","No change"
"SE_179",19,17078947,17138251,0.246416513747125,0.227668140332152,0.257410011119738,-0.113686422570191,0.0627201670726856,"CLB_Ma","No change","No change"
"SE_180",19,47094147,47123101,0.287863037558996,0.278415802997084,0.26363414654189,-0.047971992860205,-0.12638638189966,"CLB_Ma","No change","No change"
"SE_181",20,35304047,35339601,0.335324225399577,0.265045690672293,0.307311859390423,-0.338178664411781,-0.125462315188682,"CLB_Ma","No change","No change"
"SE_182",20,35864297,35902101,0.390591903984658,0.322480044437643,0.421991423752195,-0.275674223316452,0.111277474597482,"CLB_Ma","No change","No change"
"SE_183",20,49676197,49705301,0.103414890921159,0.105283403850067,0.12464605823934,0.0255888640210172,0.267037938132974,"CLB_Ma","No change","No change"
"SE_184",20,53735247,53753451,0.265509434255496,0.225640613935763,0.270910817611964,-0.233780189446162,0.028946943890287,"CLB_Ma","No change","No change"
"SE_185",22,24132747,24175251,0.216936331977305,0.22527526301898,0.224829317875569,0.0541721472284066,0.0513260665526238,"CLB_Ma","No change","No change"
"SE_186",22,24283397,24334101,0.0992738659272389,0.107369311852461,0.105038724874113,0.112010620751704,0.0806455771565898,"CLB_Ma","No change","No change"
"SE_187",22,31217497,31253901,0.25918371002183,0.278252421997917,0.300741569282826,0.102039155038354,0.213782823934134,"CLB_Ma","No change","No change"
