Chromosome	Start	Ratio	MedianRatio	CopyNumber
1	3050001	0.479084	0.553446	-1
1	3075001	0.403407	0.553446	-1
1	3100001	0.366686	0.553446	-1
1	3125001	0.527988	0.553446	-1
1	3150001	0.565029	0.553446	-1
1	3175001	0.288696	0.553446	-1
1	3200001	0.423586	0.553446	-1
1	3225001	0.589481	0.553446	-1
1	3250001	0.59457	0.553446	-1
1	3275001	0.525793	0.553446	-1
1	3300001	0.776551	0.553446	-1
1	3325001	0.497079	0.553446	-1
1	3350001	0.480591	0.553446	-1
1	3375001	0.589167	0.553446	-1
1	3400001	0.602684	0.553446	-1
1	3425001	0.513979	0.553446	-1
1	3450001	0.542913	0.553446	-1
1	3475001	0.492239	0.553446	-1
1	3500001	0.674236	0.553446	-1
1	3525001	0.556098	0.553446	-1
1	3550001	0.449993	0.553446	-1
1	3575001	0.492581	0.553446	-1
1	3600001	1.09893	0.553446	-1
1	3625001	0.502867	0.553446	-1
1	3650001	0.649427	0.553446	-1
1	3675001	0.538859	0.553446	-1
1	3700001	0.615994	0.553446	-1
1	3725001	0.530175	0.553446	-1
1	3750001	0.743269	0.553446	-1
1	3775001	0.601452	0.553446	-1
1	3800001	0.541424	0.553446	-1
1	3825001	0.372376	0.553446	-1
1	3850001	0.563375	0.553446	-1
1	3875001	0.441251	0.553446	-1
1	3900001	1.18468	0.553446	-1
1	3925001	0.660234	0.553446	-1
1	3950001	0.541426	0.553446	-1
1	3975001	0.427126	0.553446	-1
1	4000001	0.467256	0.553446	-1
1	4025001	0.471944	0.553446	-1
1	4050001	0.605388	0.553446	-1
1	4075001	0.469842	0.553446	-1
1	4100001	0.470493	0.553446	-1
1	4125001	0.494656	0.553446	-1
1	4150001	0.446898	0.553446	-1
1	4175001	0.428581	0.553446	-1
1	4200001	0.297321	0.553446	-1
1	4225001	0.407077	0.553446	-1
1	4250001	0.402387	0.553446	-1
1	4275001	0.601771	0.553446	-1
1	4300001	0.415186	0.553446	-1
1	4325001	0.471726	0.553446	-1
1	4350001	0.488059	0.553446	-1
1	4375001	0.516132	0.553446	-1
1	4400001	0.522056	0.553446	-1
1	4425001	0.685104	0.553446	-1
1	4450001	0.518302	0.553446	-1
1	4475001	0.545312	0.553446	-1
1	4500001	0.587422	0.553446	-1
1	4525001	0.375959	0.553446	-1
1	4550001	0.446495	0.553446	-1
1	4575001	0.572944	0.553446	-1
1	4600001	0.622114	0.553446	-1
1	4625001	0.407123	0.553446	-1
1	4650001	0.793696	0.553446	-1
1	4675001	0.544015	0.553446	-1
1	4700001	0.55384	0.553446	-1
1	4725001	0.598638	0.553446	-1
1	4750001	0.550328	0.553446	-1
1	4775001	0.606393	0.553446	-1
1	4800001	0.421882	0.553446	-1
1	4825001	0.45603	0.553446	-1
1	4850001	0.525201	0.553446	-1
1	4875001	0.371399	0.553446	-1
1	4900001	0.42183	0.553446	-1
1	4925001	0.461469	0.553446	-1
1	4950001	0.571626	0.553446	-1
1	4975001	0.611183	0.553446	-1
1	5000001	0.662512	0.553446	-1
1	5025001	0.659259	0.553446	-1
1	5050001	0.433155	0.553446	-1
1	5075001	0.526672	0.553446	-1
1	5100001	0.417394	0.553446	-1
1	5125001	0.484487	0.553446	-1
1	5150001	0.854186	0.553446	-1
1	5175001	0.479091	0.553446	-1
1	5200001	0.415987	0.553446	-1
1	5225001	0.457872	0.553446	-1
1	5250001	0.471545	0.553446	-1
1	5275001	0.477407	0.553446	-1
1	5300001	0.549789	0.553446	-1
1	5325001	0.427941	0.553446	-1
1	5350001	0.309382	0.553446	-1
1	5375001	0.687217	0.553446	-1
1	5400001	0.579579	0.553446	-1
1	5425001	0.705796	0.553446	-1
1	5450001	0.972331	0.553446	-1
1	5475001	0.965026	0.553446	-1
1	5500001	0.626399	0.553446	-1
1	5525001	0.438511	0.553446	-1
1	5550001	0.575263	0.553446	-1
1	5575001	0.500896	0.553446	-1
1	5600001	0.477427	0.553446	-1
1	5625001	0.486755	0.553446	-1
1	5650001	0.529502	0.553446	-1
1	5675001	0.501559	0.553446	-1
1	5700001	0.346652	0.553446	-1
1	5725001	0.597769	0.553446	-1
1	5750001	0.994722	0.553446	-1
1	5775001	0.598125	0.553446	-1
1	5800001	0.620515	0.553446	-1
1	5825001	0.650405	0.553446	-1
1	5850001	0.525494	0.553446	-1
1	5875001	0.447051	0.553446	-1
1	5900001	0.624196	0.553446	-1
1	5925001	0.597992	0.553446	-1
1	5950001	0.513438	0.553446	-1
1	5975001	0.969474	0.553446	-1
1	6000001	0.509201	0.553446	-1
1	6025001	0.838029	0.553446	-1
1	6050001	0.504486	0.553446	-1
1	6075001	0.500941	0.553446	-1
1	6100001	0.468267	0.553446	-1
1	6125001	0.513506	0.553446	-1
1	6150001	0.621175	0.553446	-1
1	6175001	0.894087	0.553446	-1
1	6200001	0.8533	0.553446	-1
1	6225001	0.837247	0.553446	-1
1	6250001	0.605372	0.553446	-1
1	6275001	0.456736	0.553446	-1
1	6300001	0.629701	0.553446	-1
1	6325001	0.395579	0.553446	-1
1	6350001	0.641369	0.553446	-1
1	6375001	1.36273	0.553446	-1
1	6400001	0.681281	0.553446	-1
1	6425001	0.709165	0.553446	-1
1	6450001	0.583532	0.553446	-1
1	6475001	0.91486	0.553446	-1
1	6500001	0.484906	0.553446	-1
1	6525001	0.414353	0.553446	-1
1	6550001	0.54655	0.553446	-1
1	6575001	0.667218	0.553446	-1
1	6600001	1.37375	0.553446	-1
1	6625001	0.437878	0.553446	-1
1	6650001	0.757909	0.553446	-1
1	6675001	0.445717	0.553446	-1
1	6700001	0.716488	0.553446	-1
1	6725001	0.797078	0.553446	-1
1	6750001	0.478777	0.553446	-1
1	6775001	1.67967	0.553446	-1
1	6800001	0.519307	0.553446	-1
1	6825001	0.620566	0.553446	-1
1	6850001	0.497321	0.553446	-1
1	6875001	0.714588	0.553446	-1
1	6900001	0.489866	0.553446	-1
1	6925001	0.661883	0.553446	-1
1	6950001	0.518894	0.553446	-1
1	6975001	0.529124	0.553446	-1
1	7000001	0.365948	0.553446	-1
1	7025001	0.574485	0.553446	-1
1	7050001	0.456608	0.553446	-1
1	7075001	0.408276	0.553446	-1
1	7100001	0.531693	0.553446	-1
1	7125001	0.498878	0.553446	-1
1	7150001	0.85424	0.553446	-1
1	7175001	0.611968	0.553446	-1
1	7200001	0.716889	0.553446	-1
1	7225001	0.508283	0.553446	-1
1	7250001	0.604901	0.553446	-1
1	7275001	0.831461	0.553446	-1
1	7300001	0.791982	0.553446	-1
1	7325001	0.618593	0.553446	-1
1	7350001	0.433798	0.553446	-1
1	7375001	0.612547	0.553446	-1
1	7400001	0.540387	0.553446	-1
1	7425001	0.554127	0.553446	-1
1	7450001	0.612365	0.553446	-1
1	7475001	0.565863	0.553446	-1
1	7500001	0.566529	0.553446	-1
1	7525001	0.580784	0.553446	-1
1	7550001	0.869493	0.553446	-1
1	7575001	0.968273	0.553446	-1
1	7600001	0.674093	0.553446	-1
1	7625001	0.883297	0.553446	-1
1	7650001	1.25995	0.553446	-1
1	7675001	0.749411	0.553446	-1
1	7700001	1.03442	0.553446	-1
1	7725001	0.607848	0.553446	-1
1	7750001	0.900899	0.553446	-1
1	7775001	1.14173	0.553446	-1
1	7800001	0.401835	0.553446	-1
1	7825001	0.609843	0.553446	-1
1	7850001	0.587847	0.553446	-1
1	7875001	0.408738	0.553446	-1
1	7900001	0.39451	0.553446	-1
1	7925001	0.616693	0.553446	-1
1	7950001	0.903068	0.553446	-1
1	7975001	0.536907	0.553446	-1
1	8000001	0.544743	0.553446	-1
1	8025001	0.913773	0.553446	-1
1	8050001	0.605487	0.553446	-1
1	8075001	0.476341	0.553446	-1
1	8100001	0.531051	0.553446	-1
1	8125001	0.455053	0.553446	-1
1	8150001	0.486556	0.553446	-1
1	8175001	0.54907	0.553446	-1
1	8200001	0.566501	0.553446	-1
1	8225001	0.424048	0.553446	-1
1	8250001	0.544158	0.553446	-1
1	8275001	0.617497	0.553446	-1
1	8300001	0.528854	0.553446	-1
1	8325001	0.34096	0.553446	-1
1	8350001	0.553481	0.553446	-1
1	8375001	0.691266	0.553446	-1
1	8400001	0.864848	0.553446	-1
1	8425001	0.605414	0.553446	-1
1	8450001	0.779473	0.553446	-1
1	8475001	0.527081	0.553446	-1
1	8500001	0.540528	0.553446	-1
1	8525001	0.599166	0.553446	-1
1	8550001	0.469323	0.553446	-1
1	8575001	0.748014	0.553446	-1
1	8600001	0.739158	0.553446	-1
1	8625001	0.599071	0.553446	-1
1	8650001	0.703836	0.553446	-1
1	8675001	0.539353	0.553446	-1
1	8700001	1.8128	0.553446	-1
1	8725001	0.697329	0.553446	-1
1	8750001	0.941224	0.553446	-1
1	8775001	0.402537	0.553446	-1
1	8800001	1.02729	0.553446	-1
1	8825001	0.690861	0.553446	-1
1	8850001	0.487452	0.553446	-1
1	8875001	1.18834	0.553446	-1
1	8900001	0.649778	0.553446	-1
1	8925001	0.555472	0.553446	-1
1	8950001	0.373359	0.553446	-1
1	8975001	0.482917	0.553446	-1
1	9000001	0.460474	0.553446	-1
1	9025001	0.434985	0.553446	-1
1	9050001	0.613588	0.553446	-1
1	9075001	0.448762	0.553446	-1
1	9100001	0.583538	0.553446	-1
1	9125001	0.618658	0.553446	-1
1	9150001	0.365073	0.553446	-1
1	9175001	0.553653	0.553446	-1
1	9200001	0.566083	0.553446	-1
1	9225001	0.717759	0.553446	-1
1	9250001	0.683209	0.553446	-1
1	9275001	0.752548	0.553446	-1
1	9300001	0.495382	0.553446	-1
1	9325001	0.435284	0.553446	-1
1	9350001	0.53457	0.553446	-1
1	9375001	0.34242	0.553446	-1
1	9400001	0.45022	0.553446	-1
1	9425001	1.01655	0.553446	-1
1	9450001	0.656815	0.553446	-1
1	9475001	0.748156	0.553446	-1
1	9500001	0.437247	0.553446	-1
1	9525001	0.958443	0.553446	-1
1	9550001	0.788989	0.553446	-1
1	9575001	0.792029	0.553446	-1
1	9600001	0.633301	0.553446	-1
1	9625001	0.696948	0.553446	-1
1	9650001	0.699054	0.553446	-1
1	9675001	0.605749	0.553446	-1
1	9700001	0.547611	0.553446	-1
1	9725001	0.391595	0.553446	-1
1	9750001	0.495811	0.553446	-1
1	9775001	0.40546	0.553446	-1
1	9800001	0.819648	0.553446	-1
1	9825001	0.583574	0.553446	-1
1	9850001	0.691437	0.553446	-1
1	9875001	0.427911	0.553446	-1
1	9900001	0.982215	0.553446	-1
1	9925001	0.676078	0.553446	-1
1	9950001	0.884536	0.553446	-1
1	9975001	0.481312	0.553446	-1
1	10000001	0.507658	0.553446	-1
1	10025001	1.24775	0.553446	-1
1	10050001	0.332419	0.553446	-1
1	10075001	0.441421	0.553446	-1
1	10100001	0.319336	0.553446	-1
1	10125001	0.309088	0.553446	-1
1	10150001	0.434301	0.553446	-1
1	10175001	0.631598	0.553446	-1
1	10200001	1.06961	0.553446	-1
1	10225001	0.44495	0.553446	-1
1	10250001	0.351407	0.553446	-1
1	10275001	0.364323	0.553446	-1
1	10300001	0.52513	0.553446	-1
1	10325001	0.715644	0.553446	-1
1	10350001	0.353321	0.553446	-1
1	10375001	0.926679	0.553446	-1
1	10400001	0.453257	0.553446	-1
1	10425001	0.733169	0.553446	-1
1	10450001	0.974131	0.553446	-1
1	10475001	0.563833	0.553446	-1
1	10500001	0.890128	0.553446	-1
1	10525001	0.598657	0.553446	-1
1	10550001	0.708581	0.553446	-1
1	10575001	0.644777	0.553446	-1
1	10600001	0.429918	0.553446	-1
1	10625001	0.516821	0.553446	-1
1	10650001	0.49236	0.553446	-1
1	10675001	0.684391	0.553446	-1
1	10700001	0.634217	0.553446	-1
1	10725001	1.02615	0.553446	-1
1	10750001	0.448724	0.553446	-1
1	10775001	0.82516	0.553446	-1
1	10800001	0.737636	0.553446	-1
1	10825001	0.52495	0.553446	-1
1	10850001	0.569225	0.553446	-1
1	10875001	0.628626	0.553446	-1
1	10900001	0.659237	0.553446	-1
1	10925001	0.747044	0.553446	-1
1	10950001	0.552003	0.553446	-1
1	10975001	0.45195	0.553446	-1
1	11000001	0.979815	0.553446	-1
1	11025001	0.593832	0.553446	-1
1	11050001	0.76979	0.553446	-1
1	11075001	0.627828	0.553446	-1
1	11100001	0.464186	0.553446	-1
1	11125001	0.635287	0.553446	-1
1	11150001	0.59738	0.553446	-1
1	11175001	0.505105	0.553446	-1
1	11200001	0.379142	0.553446	-1
1	11225001	0.461445	0.553446	-1
1	11250001	1.20081	0.553446	-1
1	11275001	0.605216	0.553446	-1
1	11300001	0.501015	0.553446	-1
1	11325001	1.33262	0.553446	-1
1	11350001	0.727062	0.553446	-1
1	11375001	0.71039	0.553446	-1
1	11400001	0.545494	0.553446	-1
1	11425001	0.488068	0.553446	-1
1	11450001	0.801966	0.553446	-1
1	11475001	0.831116	0.553446	-1
1	11500001	0.588852	0.553446	-1
1	11525001	0.358552	0.553446	-1
1	11550001	0.773554	0.553446	-1
1	11575001	0.833374	0.553446	-1
1	11600001	0.680171	0.553446	-1
1	11625001	0.878134	0.553446	-1
1	11650001	0.745635	0.553446	-1
1	11675001	1.11211	0.553446	-1
1	11700001	0.504563	0.553446	-1
1	11725001	0.59705	0.553446	-1
1	11750001	0.461495	0.553446	-1
1	11775001	0.481743	0.553446	-1
1	11800001	0.692743	0.553446	-1
1	11825001	0.837315	0.553446	-1
1	11850001	0.529155	0.553446	-1
1	11875001	0.60685	0.553446	-1
1	11900001	1.38704	0.553446	-1
1	11925001	0.962467	0.553446	-1
1	11950001	0.514095	0.553446	-1
1	11975001	0.737027	0.553446	-1
1	12000001	0.86049	0.553446	-1
1	12025001	0.464426	0.553446	-1
1	12050001	0.537007	0.553446	-1
1	12075001	0.429507	0.553446	-1
1	12100001	0.59562	0.553446	-1
1	12125001	0.455734	0.553446	-1
1	12150001	0.676698	0.553446	-1
1	12175001	0.519709	0.553446	-1
1	12200001	0.612713	0.553446	-1
1	12225001	0.477685	0.553446	-1
1	12250001	0.590385	0.553446	-1
1	12275001	0.422283	0.553446	-1
1	12300001	0.435097	0.553446	-1
1	12325001	0.935047	0.553446	-1
1	12350001	0.262419	0.553446	-1
1	12375001	0.397365	0.553446	-1
1	12400001	0.368561	0.553446	-1
1	12425001	0.497837	0.553446	-1
1	12450001	0.712011	0.553446	-1
1	12475001	0.750064	0.553446	-1
1	12500001	0.531179	0.553446	-1
1	12525001	0.51742	0.553446	-1
1	12550001	0.454728	0.553446	-1
1	12575001	0.860751	0.553446	-1
1	12600001	0.5729	0.553446	-1
1	12625001	0.596605	0.553446	-1
1	12650001	0.469857	0.553446	-1
1	12675001	0.376876	0.553446	-1
1	12700001	0.442594	0.553446	-1
1	12725001	0.512498	0.553446	-1
1	12750001	0.359104	0.553446	-1
1	12775001	-1	0.553446	-1
1	12800001	0.755528	0.553446	-1
1	12825001	-1	0.553446	-1
1	12850001	-1	0.553446	-1
1	12875001	-1	0.553446	-1
1	12900001	-1	0.553446	-1
1	12925001	-1	0.553446	-1
1	12950001	-1	0.553446	-1
1	12975001	-1	0.553446	-1
1	13000001	-1	0.553446	-1
1	13025001	-1	0.553446	-1
1	13050001	-1	0.553446	-1
1	13075001	-1	0.553446	-1
1	13100001	-1	0.553446	-1
1	13125001	-1	0.553446	-1
1	13150001	-1	0.553446	-1
1	13175001	-1	0.553446	-1
1	13200001	-1	0.553446	-1
1	13225001	-1	0.553446	-1
1	13250001	-1	0.553446	-1
1	13275001	-1	0.553446	-1
1	13300001	-1	0.553446	-1
1	13325001	-1	0.553446	-1
1	13350001	-1	0.553446	-1
1	13375001	0.459364	0.553446	-1
1	13400001	0.492789	0.553446	-1
1	13425001	0.467608	0.553446	-1
1	13450001	0.561665	0.553446	-1
1	13475001	0.442865	0.553446	-1
1	13500001	0.476178	0.553446	-1
1	13525001	0.53168	0.553446	-1
1	13550001	0.25007	0.553446	-1
1	13575001	0.589302	0.553446	-1
1	13600001	0.740278	0.553446	-1
1	13625001	0.510373	0.553446	-1
1	13650001	0.547914	0.553446	-1
1	13675001	0.548939	0.553446	-1
1	13700001	0.641375	0.553446	-1
1	13725001	0.804474	0.553446	-1
1	13750001	0.648904	0.553446	-1
1	13775001	0.5208	0.553446	-1
1	13800001	0.341807	0.553446	-1
1	13825001	0.436701	0.553446	-1
1	13850001	0.670059	0.553446	-1
1	13875001	0.674022	0.553446	-1
1	13900001	0.424692	0.553446	-1
1	13925001	0.59746	0.553446	-1
1	13950001	0.520945	0.553446	-1
1	13975001	0.623318	0.553446	-1
1	14000001	0.625465	0.553446	-1
1	14025001	0.52841	0.553446	-1
1	14050001	0.417935	0.553446	-1
1	14075001	0.440843	0.553446	-1
1	14100001	0.625985	0.553446	-1
1	14125001	0.466472	0.553446	-1
1	14150001	0.371633	0.553446	-1
1	14175001	0.538093	0.553446	-1
1	14200001	0.431134	0.553446	-1
1	14225001	0.595567	0.553446	-1
1	14250001	0.859485	0.553446	-1
1	14275001	0.692196	0.553446	-1
1	14300001	0.692981	0.553446	-1
1	14325001	0.427768	0.553446	-1
1	14350001	0.632672	0.553446	-1
1	14375001	0.570092	0.553446	-1
1	14400001	0.313352	0.553446	-1
1	14425001	0.867377	0.553446	-1
1	14450001	0.319806	0.553446	-1
1	14475001	0.640891	0.553446	-1
1	14500001	0.744424	0.553446	-1
1	14525001	0.587996	0.553446	-1
1	14550001	0.413126	0.553446	-1
1	14575001	1.04766	0.553446	-1
1	14600001	0.730811	0.553446	-1
1	14625001	0.403319	0.553446	-1
1	14650001	0.583735	0.553446	-1
1	14675001	0.475827	0.553446	-1
1	14700001	0.426153	0.553446	-1
1	14725001	0.434681	0.553446	-1
1	14750001	0.560198	0.553446	-1
1	14775001	0.625275	0.553446	-1
1	14800001	0.40086	0.553446	-1
1	14825001	0.367188	0.553446	-1
1	14850001	0.468594	0.553446	-1
1	14875001	0.458563	0.553446	-1
1	14900001	0.632922	0.553446	-1
1	14925001	0.655817	0.553446	-1
1	14950001	0.547688	0.553446	-1
1	14975001	0.613085	0.553446	-1
1	15000001	0.530681	0.553446	-1
1	15025001	0.500253	0.553446	-1
1	15050001	0.445651	0.553446	-1
1	15075001	0.389548	0.553446	-1
1	15100001	0.515161	0.553446	-1
1	15125001	0.596085	0.553446	-1
1	15150001	1.19454	0.553446	-1
1	15175001	0.500571	0.553446	-1
1	15200001	0.634295	0.553446	-1
1	15225001	0.586742	0.553446	-1
1	15250001	0.784024	0.553446	-1
1	15275001	0.408542	0.553446	-1
1	15300001	0.82571	0.553446	-1
1	15325001	0.633667	0.553446	-1
1	15350001	0.52896	0.553446	-1
1	15375001	0.565856	0.553446	-1
1	15400001	0.634529	0.553446	-1
1	15425001	0.452308	0.553446	-1
1	15450001	0.544973	0.553446	-1
1	15475001	0.441292	0.553446	-1
1	15500001	1.58903	0.553446	-1
1	15525001	1.29579	0.553446	-1
1	15550001	0.453864	0.553446	-1
1	15575001	0.613594	0.553446	-1
1	15600001	1.23731	0.553446	-1
1	15625001	0.46138	0.553446	-1
1	15650001	0.552498	0.553446	-1
1	15675001	0.566138	0.553446	-1
1	15700001	0.572167	0.553446	-1
1	15725001	0.398487	0.553446	-1
1	15750001	0.533544	0.553446	-1
1	15775001	0.50391	0.553446	-1
1	15800001	0.615169	0.553446	-1
1	15825001	2.1066	0.553446	-1
1	15850001	0.589491	0.553446	-1
1	15875001	0.780632	0.553446	-1
1	15900001	0.365465	0.553446	-1
1	15925001	0.528838	0.553446	-1
1	15950001	0.543912	0.553446	-1
1	15975001	0.71036	0.553446	-1
1	16000001	0.668476	0.553446	-1
1	16025001	0.773775	0.553446	-1
1	16050001	0.823052	0.553446	-1
1	16075001	0.427106	0.553446	-1
1	16100001	0.630723	0.553446	-1
1	16125001	0.37247	0.553446	-1
1	16150001	0.649743	0.553446	-1
1	16175001	0.570032	0.553446	-1
1	16200001	1.28865	0.553446	-1
1	16225001	0.857391	0.553446	-1
1	16250001	0.54617	0.553446	-1
1	16275001	0.373376	0.553446	-1
1	16300001	0.567407	0.553446	-1
1	16325001	0.443683	0.553446	-1
1	16350001	1.2571	0.553446	-1
1	16375001	0.505143	0.553446	-1
1	16400001	0.428104	0.553446	-1
1	16425001	0.663818	0.553446	-1
1	16450001	0.335105	0.553446	-1
1	16475001	1.05006	0.553446	-1
1	16500001	-1	0.553446	-1
1	16525001	-1	0.553446	-1
1	16550001	-1	0.553446	-1
1	16575001	-1	0.553446	-1
1	16600001	2.46677	0.553446	-1
1	16625001	-1	0.553446	-1
1	16650001	-1	0.553446	-1
1	16675001	-1	0.553446	-1
1	16700001	-1	0.553446	-1
1	16725001	-1	0.553446	-1
1	16750001	-1	0.553446	-1
1	16775001	-1	0.553446	-1
1	16800001	-1	0.553446	-1
1	16825001	-1	0.553446	-1
1	16850001	-1	0.553446	-1
1	16875001	0.583885	0.553446	-1
1	16900001	1.42481	0.553446	-1
1	16925001	0.39368	0.553446	-1
1	16950001	0.72061	0.553446	-1
1	16975001	0.543086	0.553446	-1
1	17000001	0.522318	0.553446	-1
1	17025001	0.753534	0.553446	-1
1	17050001	1.01218	0.553446	-1
1	17075001	0.374161	0.553446	-1
1	17100001	0.62449	0.553446	-1
1	17125001	0.515698	0.553446	-1
1	17150001	0.424421	0.553446	-1
1	17175001	0.489989	0.553446	-1
1	17200001	0.433764	0.553446	-1
1	17225001	0.600717	0.553446	-1
1	17250001	0.431617	0.553446	-1
1	17275001	0.523555	0.553446	-1
1	17300001	0.624539	0.553446	-1
1	17325001	0.511132	0.553446	-1
1	17350001	0.500635	0.553446	-1
1	17375001	0.499465	0.553446	-1
1	17400001	0.489688	0.553446	-1
1	17425001	0.794445	0.553446	-1
1	17450001	0.527844	0.553446	-1
1	17475001	0.644947	0.553446	-1
1	17500001	0.726996	0.553446	-1
1	17525001	0.73204	0.553446	-1
1	17550001	0.585043	0.553446	-1
1	17575001	0.773053	0.553446	-1
1	17600001	0.627728	0.553446	-1
1	17625001	0.309665	0.553446	-1
1	17650001	0.647201	0.553446	-1
1	17675001	0.406645	0.553446	-1
1	17700001	0.504479	0.553446	-1
1	17725001	0.521405	0.553446	-1
1	17750001	0.574801	0.553446	-1
1	17775001	0.536808	0.553446	-1
1	17800001	0.495676	0.553446	-1
1	17825001	0.719991	0.553446	-1
1	17850001	0.453894	0.553446	-1
1	17875001	0.544455	0.553446	-1
1	17900001	0.582037	0.553446	-1
1	17925001	0.743271	0.553446	-1
1	17950001	0.491121	0.553446	-1
1	17975001	0.581163	0.553446	-1
1	18000001	0.463135	0.553446	-1
1	18025001	0.569959	0.553446	-1
1	18050001	0.550334	0.553446	-1
1	18075001	0.827514	0.553446	-1
1	18100001	1.00696	0.553446	-1
1	18125001	0.87617	0.553446	-1
1	18150001	0.520923	0.553446	-1
1	18175001	0.849004	0.553446	-1
1	18200001	0.562069	0.553446	-1
1	18225001	0.661615	0.553446	-1
1	18250001	0.572469	0.553446	-1
1	18275001	0.607799	0.553446	-1
1	18300001	0.543271	0.553446	-1
1	18325001	0.715761	0.553446	-1
1	18350001	0.671592	0.553446	-1
1	18375001	0.617646	0.553446	-1
1	18400001	0.335963	0.553446	-1
1	18425001	0.438384	0.553446	-1
1	18450001	0.549112	0.553446	-1
1	18475001	0.399321	0.553446	-1
1	18500001	0.461809	0.553446	-1
1	18525001	0.643927	0.553446	-1
1	18550001	0.633475	0.553446	-1
1	18575001	1.00242	0.553446	-1
1	18600001	0.578649	0.553446	-1
1	18625001	0.84126	0.553446	-1
1	18650001	0.58437	0.553446	-1
1	18675001	0.613142	0.553446	-1
1	18700001	0.734994	0.553446	-1
