"se_id","chr","start","end","control_accessibility","h24_accessibility","h48_accessibility","log2fc_24h","log2fc_48h","cell_line","change_24h","change_48h"
"SE_147",12,12816343,12845951,0.231420582364194,0.180102030573246,0.290974474051855,-0.359935112158907,0.329104412119576,"CLB_Ma","No change","No change"
"SE_148",12,29276997,29287551,0.115586472225818,0.103728784123502,0.115432089503894,-0.154742385829806,-0.0019116693387306,"CLB_Ma","No change","No change"
"SE_149",12,45223347,45314051,0.236125404234615,0.198783630457019,0.27689227267082,-0.247211854247144,0.228875485142231,"CLB_Ma","No change","No change"
"SE_150",12,67651729,67681601,0.246251468491275,0.161410295733511,0.27445676096966,-0.606335996853011,0.155846784123188,"CLB_Ma","Decreased","No change"
"SE_151",12,93775547,93788151,0.243935752673151,0.209059325144983,0.23140387689481,-0.221606543262715,-0.0757692403736957,"CLB_Ma","No change","No change"
"SE_152",12,121923247,121950951,0.146922444645803,0.154897636212554,0.166258166392187,0.0757580806295926,0.177235679471906,"CLB_Ma","No change","No change"
"SE_153",12,122068297,122123151,0.178945383350959,0.162537323772724,0.2211933695529,-0.137939152693565,0.304256676878809,"CLB_Ma","No change","No change"
"SE_154",13,33212947,33264201,0.117136132132951,0.0982100493965265,0.139601767992297,-0.251892113232182,0.251164452734986,"CLB_Ma","No change","No change"
"SE_155",13,45189747,45243251,0.136149201296491,0.113466171555394,0.190985622453004,-0.260824922108716,0.485252052969051,"CLB_Ma","No change","No change"
"SE_156",14,32444647,32524351,0.146266661794594,0.112981946905642,0.163704459990125,-0.369625529819335,0.161448751721933,"CLB_Ma","No change","No change"
"SE_157",14,51003797,51024851,0.310619599264683,0.262828701324652,0.379508139555097,-0.240184453685373,0.288141340822233,"CLB_Ma","No change","No change"
"SE_158",14,51521947,51555551,0.234099259898278,0.213776470461836,0.254922451024853,-0.130434047810117,0.122436717298563,"CLB_Ma","No change","No change"
"SE_159",14,52852497,52948096,0.106895484770865,0.0758770760799811,0.111075530847275,-0.489009120704115,0.0548368408149092,"CLB_Ma","No change","No change"
"SE_160",14,64917647,64937951,0.0908659412305698,0.0993667715303876,0.0681360092563641,0.127679719814943,-0.410092760552477,"CLB_Ma","No change","No change"
"SE_161",15,32818747,32879001,0.196020565335217,0.175788394691366,0.223182468083301,-0.156322656615784,0.186327229891048,"CLB_Ma","No change","No change"
"SE_162",15,33126697,33165451,0.210800120387069,0.220594821602651,0.310079849598856,0.0652207584218691,0.55458153702449,"CLB_Ma","No change","No change"
"SE_163",15,44028097,44116051,0.105208727338425,0.0916319539197978,0.121396081874688,-0.197320469216126,0.204655055891965,"CLB_Ma","No change","No change"
"SE_164",15,48532697,48575601,0.123249547404451,0.114249905426901,0.15496715176435,-0.108475029796287,0.328001618546141,"CLB_Ma","No change","No change"
"SE_165",15,60358047,60443901,0.294013264329868,0.283570476615835,0.347123291267609,-0.0519938280233202,0.238818519018226,"CLB_Ma","No change","No change"
"SE_166",15,67068854,67159051,0.325261501158382,0.293088691609069,0.385199337414124,-0.149777449199084,0.243316929592978,"CLB_Ma","No change","No change"
"SE_167",15,90399947,90424101,0.161872007779883,0.149585543721226,0.161254528458971,-0.113155397118473,-0.00547993058643174,"CLB_Ma","No change","No change"
"SE_168",15,90550547,90564101,0.543278821103192,0.480430360478625,0.585107208515647,-0.177018773753669,0.106818681890792,"CLB_Ma","No change","No change"
"SE_169",15,98718197,98736951,0.209054786691628,0.177325549569228,0.219381868628999,-0.23625224236986,0.0692398725588554,"CLB_Ma","No change","No change"
"SE_170",15,98842147,98928101,0.256934254146149,0.223716735191316,0.30442199795559,-0.198895808960848,0.243800597265175,"CLB_Ma","No change","No change"
"SE_171",16,24970997,25011251,0.162618490236745,0.129813131223944,0.18874444257583,-0.322828425853111,0.213721837258268,"CLB_Ma","No change","No change"
"SE_172",16,50183447,50211701,0.148175093155109,0.131447543740304,0.157196115592249,-0.171585588852072,0.0847074979510634,"CLB_Ma","No change","No change"
"SE_173",16,57168997,57204301,0.290542851473625,0.255819771754899,0.331630285916962,-0.182951673491888,0.190211582854278,"CLB_Ma","No change","No change"
"SE_174",16,75242947,75261051,0.670960784921911,0.511255801097852,0.647393769530589,-0.391512623676438,-0.051506813020113,"CLB_Ma","No change","No change"
"SE_175",17,40298047,40352151,0.454465870236183,0.437959073761445,0.478478200017197,-0.0532565148114688,0.0741222715468156,"CLB_Ma","No change","No change"
"SE_176",17,45287497,45322051,0.439325775522948,0.475225837835481,0.488537338438497,0.113074598411869,0.152847604224831,"CLB_Ma","No change","No change"
"SE_177",17,59745197,59860001,0.492759813086517,0.415045412839519,0.684766697816574,-0.247068408620424,0.4739084249708,"CLB_Ma","No change","No change"
"SE_178",19,13839657,13866051,0.666437054769251,0.65974216023246,0.719572370546254,-0.0145443820276898,0.110511550188951,"CLB_Ma","No change","No change"
"SE_179",19,17078947,17138251,0.242045066862247,0.226382405354834,0.287826879065631,-0.096103227623848,0.248981158116938,"CLB_Ma","No change","No change"
"SE_180",19,47094147,47123101,0.266051071494857,0.24338647290987,0.258667064930176,-0.127951240366691,-0.0404526325022622,"CLB_Ma","No change","No change"
"SE_181",20,35304047,35339601,0.391697164675594,0.2783234014881,0.388967688442919,-0.491480735094774,-0.0100625900689231,"CLB_Ma","No change","No change"
"SE_182",20,35864297,35902101,0.417894891784369,0.308035757160992,0.513660367403983,-0.438814515708949,0.297032397437559,"CLB_Ma","No change","No change"
"SE_183",20,49676197,49705301,0.106498142767301,0.0972371081016437,0.135202121128416,-0.12997173828652,0.341437436415456,"CLB_Ma","No change","No change"
"SE_184",20,53735247,53753451,0.248956477994132,0.167809039976064,0.272932452473478,-0.566284752508358,0.13214327355262,"CLB_Ma","No change","No change"
"SE_185",22,24132747,24175251,0.189919754246364,0.185566175008551,0.214450220640168,-0.0332789393727818,0.174388191443117,"CLB_Ma","No change","No change"
"SE_186",22,24283397,24334101,0.0969269536412216,0.082390096852227,0.106851409779297,-0.231829941327275,0.139267124484735,"CLB_Ma","No change","No change"
"SE_187",22,31217497,31253901,0.243316430471755,0.232321346314147,0.312247645230859,-0.0664325852940977,0.358552775208617,"CLB_Ma","No change","No change"
