Chromosome	Start	Ratio	MedianRatio	CopyNumber
1	3050001	0.428595	0.938935	-1
1	3075001	0.643051	0.938935	-1
1	3100001	0.37027	0.938935	-1
1	3125001	0.566183	0.938935	-1
1	3150001	0.5963	0.938935	-1
1	3175001	0.571123	0.938935	-1
1	3200001	0.626902	0.938935	-1
1	3225001	0.567434	0.938935	-1
1	3250001	0.900108	0.938935	-1
1	3275001	0.554377	0.938935	-1
1	3300001	0.769459	0.938935	-1
1	3325001	0.685942	0.938935	-1
1	3350001	0.636126	0.938935	-1
1	3375001	0.752011	0.938935	-1
1	3400001	0.591873	0.938935	-1
1	3425001	0.749546	0.938935	-1
1	3450001	0.752981	0.938935	-1
1	3475001	0.720464	0.938935	-1
1	3500001	0.828539	0.938935	-1
1	3525001	0.672908	0.938935	-1
1	3550001	0.938087	0.938935	-1
1	3575001	0.607276	0.938935	-1
1	3600001	1.41274	0.938935	-1
1	3625001	1.44863	0.938935	-1
1	3650001	1.45822	0.938935	-1
1	3675001	0.620669	0.938935	-1
1	3700001	1.40509	0.938935	-1
1	3725001	0.859643	0.938935	-1
1	3750001	1.77401	0.938935	-1
1	3775001	1.2323	0.938935	-1
1	3800001	1.73151	0.938935	-1
1	3825001	0.998266	0.938935	-1
1	3850001	1.25745	0.938935	-1
1	3875001	0.887592	0.938935	-1
1	3900001	2.79962	0.938935	-1
1	3925001	0.93992	0.938935	-1
1	3950001	0.958233	0.938935	-1
1	3975001	0.908088	0.938935	-1
1	4000001	0.856514	0.938935	-1
1	4025001	0.926419	0.938935	-1
1	4050001	0.668942	0.938935	-1
1	4075001	0.467973	0.938935	-1
1	4100001	1.01318	0.938935	-1
1	4125001	0.72582	0.938935	-1
1	4150001	0.680567	0.938935	-1
1	4175001	1.00417	0.938935	-1
1	4200001	1.01645	0.938935	-1
1	4225001	1.06516	0.938935	-1
1	4250001	0.99991	0.938935	-1
1	4275001	0.742705	0.938935	-1
1	4300001	0.690677	0.938935	-1
1	4325001	0.784837	0.938935	-1
1	4350001	0.938935	0.938935	-1
1	4375001	0.72587	0.938935	-1
1	4400001	0.883172	0.938935	-1
1	4425001	0.732644	0.938935	-1
1	4450001	0.746265	0.938935	-1
1	4475001	0.693708	0.938935	-1
1	4500001	0.850632	0.938935	-1
1	4525001	1.06136	0.938935	-1
1	4550001	0.921773	0.938935	-1
1	4575001	0.833324	0.938935	-1
1	4600001	2.71497	0.938935	-1
1	4625001	0.966554	0.938935	-1
1	4650001	1.50718	0.938935	-1
1	4675001	1.21349	0.938935	-1
1	4700001	1.0071	0.938935	-1
1	4725001	0.581253	0.938935	-1
1	4750001	0.826395	0.938935	-1
1	4775001	1.43971	0.938935	-1
1	4800001	1.37283	0.938935	-1
1	4825001	0.834083	0.938935	-1
1	4850001	0.996597	0.938935	-1
1	4875001	0.754813	0.938935	-1
1	4900001	0.974723	0.938935	-1
1	4925001	0.94424	0.938935	-1
1	4950001	0.939443	0.938935	-1
1	4975001	0.403364	0.938935	-1
1	5000001	1.00993	0.938935	-1
1	5025001	0.820325	0.938935	-1
1	5050001	1.1628	0.938935	-1
1	5075001	0.841911	0.938935	-1
1	5100001	1.12402	0.938935	-1
1	5125001	0.788027	0.938935	-1
1	5150001	1.26714	0.938935	-1
1	5175001	1.06408	0.938935	-1
1	5200001	0.674782	0.938935	-1
1	5225001	1.42527	0.938935	-1
1	5250001	1.08786	0.938935	-1
1	5275001	1.17883	0.938935	-1
1	5300001	1.22544	0.938935	-1
1	5325001	0.522038	0.938935	-1
1	5350001	1.01821	0.938935	-1
1	5375001	1.47892	0.938935	-1
1	5400001	1.19056	0.938935	-1
1	5425001	1.41171	0.938935	-1
1	5450001	2.62986	0.938935	-1
1	5475001	1.2987	0.938935	-1
1	5500001	1.35781	0.938935	-1
1	5525001	1.04136	0.938935	-1
1	5550001	0.884397	0.938935	-1
1	5575001	0.935673	0.938935	-1
1	5600001	1.36028	0.938935	-1
1	5625001	1.35288	0.938935	-1
1	5650001	1.09939	0.938935	-1
1	5675001	0.822815	0.938935	-1
1	5700001	0.831385	0.938935	-1
1	5725001	1.0834	0.938935	-1
1	5750001	1.93866	0.938935	-1
1	5775001	0.78539	0.938935	-1
1	5800001	1.28665	0.938935	-1
1	5825001	0.993098	0.938935	-1
1	5850001	0.993992	0.938935	-1
1	5875001	1.08015	0.938935	-1
1	5900001	1.27632	0.938935	-1
1	5925001	1.03631	0.938935	-1
1	5950001	1.57631	1.22153	-1
1	5975001	2.42115	1.22153	-1
1	6000001	1.05664	1.22153	-1
1	6025001	1.51755	1.22153	-1
1	6050001	1.55663	1.22153	-1
1	6075001	0.834106	1.22153	-1
1	6100001	0.969881	1.22153	-1
1	6125001	0.773642	1.22153	-1
1	6150001	0.843825	1.22153	-1
1	6175001	2.15124	1.22153	-1
1	6200001	1.48738	1.22153	-1
1	6225001	2.81439	1.22153	-1
1	6250001	1.22121	1.22153	-1
1	6275001	0.867301	1.22153	-1
1	6300001	0.944759	1.22153	-1
1	6325001	0.935224	1.22153	-1
1	6350001	1.57145	1.22153	-1
1	6375001	3.22569	1.22153	-1
1	6400001	1.72335	1.22153	-1
1	6425001	0.991991	1.22153	-1
1	6450001	0.514251	1.22153	-1
1	6475001	2.02248	1.22153	-1
1	6500001	3.05327	1.22153	-1
1	6525001	1.14927	1.22153	-1
1	6550001	1.28427	1.22153	-1
1	6575001	1.06904	1.22153	-1
1	6600001	3.40841	1.22153	-1
1	6625001	1.20627	1.22153	-1
1	6650001	1.56377	1.22153	-1
1	6675001	1.06212	1.22153	-1
1	6700001	1.90521	1.22153	-1
1	6725001	1.11002	1.22153	-1
1	6750001	0.957337	1.22153	-1
1	6775001	4.99284	1.22153	-1
1	6800001	0.908993	1.22153	-1
1	6825001	0.949901	1.22153	-1
1	6850001	1.14946	1.22153	-1
1	6875001	0.801366	1.22153	-1
1	6900001	1.00216	1.22153	-1
1	6925001	1.21647	1.22153	-1
1	6950001	1.27809	1.22153	-1
1	6975001	1.04298	1.22153	-1
1	7000001	0.817441	1.22153	-1
1	7025001	1.65325	1.22153	-1
1	7050001	1.04433	1.22153	-1
1	7075001	1.08739	1.22153	-1
1	7100001	0.964614	1.22153	-1
1	7125001	1.34033	1.22153	-1
1	7150001	1.67074	1.22153	-1
1	7175001	1.52279	1.22153	-1
1	7200001	1.37873	1.22153	-1
1	7225001	1.04864	1.22153	-1
1	7250001	2.42281	1.22153	-1
1	7275001	1.27664	1.22153	-1
1	7300001	1.97639	1.22153	-1
1	7325001	1.94378	1.22153	-1
1	7350001	1.0828	1.22153	-1
1	7375001	1.57776	1.22153	-1
1	7400001	1.22424	1.22153	-1
1	7425001	0.826452	1.22153	-1
1	7450001	1.17688	1.22153	-1
1	7475001	2.03962	1.22153	-1
1	7500001	1.07783	1.22153	-1
1	7525001	2.06455	1.22153	-1
1	7550001	2.25144	1.22153	-1
1	7575001	2.85051	1.22153	-1
1	7600001	1.37715	1.22153	-1
1	7625001	2.55735	1.22153	-1
1	7650001	2.72523	1.22153	-1
1	7675001	1.43997	1.22153	-1
1	7700001	2.95834	1.22153	-1
1	7725001	1.00406	1.22153	-1
1	7750001	2.64295	1.22153	-1
1	7775001	4.54992	1.22153	-1
1	7800001	0.652636	1.22153	-1
1	7825001	0.838438	1.22153	-1
1	7850001	0.934875	1.22153	-1
1	7875001	0.908158	1.22153	-1
1	7900001	0.816894	1.22153	-1
1	7925001	0.917222	1.22153	-1
1	7950001	2.8421	1.22153	-1
1	7975001	1.20514	1.22153	-1
1	8000001	1.33876	1.22153	-1
1	8025001	2.35489	1.22153	-1
1	8050001	0.784479	1.22153	-1
1	8075001	0.641719	1.22153	-1
1	8100001	0.854927	1.22153	-1
1	8125001	1.08787	1.22153	-1
1	8150001	0.943145	1.22153	-1
1	8175001	0.945769	1.22153	-1
1	8200001	0.927156	1.22153	-1
1	8225001	0.808908	1.22153	-1
1	8250001	0.692933	1.22153	-1
1	8275001	0.706961	1.22153	-1
1	8300001	1.40519	1.22153	-1
1	8325001	0.975518	1.22153	-1
1	8350001	1.38111	1.22153	-1
1	8375001	0.973873	1.22153	-1
1	8400001	2.26854	1.22153	-1
1	8425001	1.26165	1.22153	-1
1	8450001	1.44322	1.22153	-1
1	8475001	0.90804	1.22153	-1
1	8500001	0.892244	1.22153	-1
1	8525001	1.88618	1.22153	-1
1	8550001	1.7118	1.22153	-1
1	8575001	1.86606	1.22153	-1
1	8600001	1.80931	1.22153	-1
1	8625001	1.41792	1.22153	-1
1	8650001	1.48042	1.22153	-1
1	8675001	0.99222	1.22153	-1
1	8700001	4.27233	1.22153	-1
1	8725001	1.36241	1.22153	-1
1	8750001	1.76513	1.22153	-1
1	8775001	1.13761	1.22153	-1
1	8800001	3.19345	1.22153	-1
1	8825001	1.17519	1.22153	-1
1	8850001	1.81548	1.22153	-1
1	8875001	2.99008	1.22153	-1
1	8900001	1.29168	1.22153	-1
1	8925001	0.915846	1.22153	-1
1	8950001	0.635166	1.22153	-1
1	8975001	1.20936	1.22153	-1
1	9000001	0.888487	1.22153	-1
1	9025001	0.822794	1.22153	-1
1	9050001	1.33265	1.22153	-1
1	9075001	0.878493	1.22153	-1
1	9100001	1.32252	1.22153	-1
1	9125001	2.8114	1.22153	-1
1	9150001	0.904244	1.22153	-1
1	9175001	1.45159	1.22153	-1
1	9200001	1.26159	1.22153	-1
1	9225001	1.76948	1.22153	-1
1	9250001	1.2713	1.22153	-1
1	9275001	1.74415	1.22153	-1
1	9300001	0.739819	1.22153	-1
1	9325001	0.941449	1.22153	-1
1	9350001	0.72179	1.22153	-1
1	9375001	0.641044	1.22153	-1
1	9400001	0.91296	1.22153	-1
1	9425001	1.48223	1.22153	-1
1	9450001	0.820395	1.22153	-1
1	9475001	1.77721	1.22153	-1
1	9500001	1.22186	1.22153	-1
1	9525001	2.49567	1.22153	-1
1	9550001	1.11945	1.22153	-1
1	9575001	2.65799	1.22153	-1
1	9600001	1.21498	1.22153	-1
1	9625001	1.11092	1.22153	-1
1	9650001	1.02629	1.22153	-1
1	9675001	2.12882	1.22153	-1
1	9700001	0.889829	1.22153	-1
1	9725001	0.899009	1.22153	-1
1	9750001	1.14924	1.22153	-1
1	9775001	1.45009	1.22153	-1
1	9800001	2.1321	1.22153	-1
1	9825001	0.96622	1.22153	-1
1	9850001	0.967337	1.22153	-1
1	9875001	1.09465	1.22153	-1
1	9900001	2.58528	1.22153	-1
1	9925001	2.60608	1.22153	-1
1	9950001	1.31848	1.22153	-1
1	9975001	1.13441	1.22153	-1
1	10000001	1.15364	1.22153	-1
1	10025001	3.12975	1.22153	-1
1	10050001	1.18272	1.22153	-1
1	10075001	1.08601	1.22153	-1
1	10100001	1.16186	1.22153	-1
1	10125001	1.04817	1.22153	-1
1	10150001	0.805086	1.22153	-1
1	10175001	0.97092	1.22153	-1
1	10200001	2.76258	1.22153	-1
1	10225001	1.12585	1.22153	-1
1	10250001	1.18397	1.22153	-1
1	10275001	0.871159	1.22153	-1
1	10300001	1.04124	1.22153	-1
1	10325001	1.73368	1.22153	-1
1	10350001	0.749455	1.22153	-1
1	10375001	3.25259	1.22153	-1
1	10400001	1.1971	1.22153	-1
1	10425001	2.0911	1.22153	-1
1	10450001	2.14514	1.22153	-1
1	10475001	1.65275	1.22153	-1
1	10500001	2.02427	1.22153	-1
1	10525001	1.19979	1.22153	-1
1	10550001	1.33143	1.22153	-1
1	10575001	1.25418	1.22153	-1
1	10600001	1.53003	1.22153	-1
1	10625001	0.997358	1.22153	-1
1	10650001	1.01969	1.22153	-1
1	10675001	1.2991	1.22153	-1
1	10700001	1.03078	1.22153	-1
1	10725001	1.47292	1.22153	-1
1	10750001	0.989081	1.22153	-1
1	10775001	1.53619	1.22153	-1
1	10800001	0.759903	1.22153	-1
1	10825001	0.914867	1.22153	-1
1	10850001	1.39967	1.22153	-1
1	10875001	1.34924	1.22153	-1
1	10900001	3.08514	1.22153	-1
1	10925001	2.22434	1.22153	-1
1	10950001	1.20652	1.22153	-1
1	10975001	1.19389	1.22153	-1
1	11000001	2.0359	1.22153	-1
1	11025001	1.23713	1.22153	-1
1	11050001	1.85075	1.22153	-1
1	11075001	1.76579	1.22153	-1
1	11100001	0.790767	1.22153	-1
1	11125001	2.35586	1.22153	-1
1	11150001	1.35907	1.22153	-1
1	11175001	1.81226	1.22153	-1
1	11200001	1.05485	1.22153	-1
1	11225001	0.985098	1.22153	-1
1	11250001	3.94647	1.22153	-1
1	11275001	1.60689	1.22153	-1
1	11300001	1.40074	1.22153	-1
1	11325001	2.0123	1.22153	-1
1	11350001	1.17774	1.22153	-1
1	11375001	0.928164	1.22153	-1
1	11400001	1.1195	1.22153	-1
1	11425001	1.03867	1.22153	-1
1	11450001	1.97178	1.22153	-1
1	11475001	2.64042	1.22153	-1
1	11500001	1.2528	1.22153	-1
1	11525001	0.86759	1.22153	-1
1	11550001	2.24378	1.22153	-1
1	11575001	1.53786	1.22153	-1
1	11600001	0.975655	1.22153	-1
1	11625001	1.2583	1.22153	-1
1	11650001	2.14283	1.22153	-1
1	11675001	2.2683	1.22153	-1
1	11700001	1.08301	1.22153	-1
1	11725001	1.16134	1.22153	-1
1	11750001	1.02671	1.22153	-1
1	11775001	0.788355	1.22153	-1
1	11800001	2.87495	2.21635	-1
1	11825001	2.44229	2.21635	-1
1	11850001	1.07421	2.21635	-1
1	11875001	2.01899	2.21635	-1
1	11900001	3.35913	2.21635	-1
1	11925001	4.53216	2.21635	-1
1	11950001	1.04669	2.21635	-1
1	11975001	2.21635	2.21635	-1
1	12000001	1.93441	2.21635	-1
1	12025001	0.770652	0.987213	-1
1	12050001	0.885247	0.987213	-1
1	12075001	0.888843	0.987213	-1
1	12100001	1.12347	0.987213	-1
1	12125001	0.968888	0.987213	-1
1	12150001	1.02153	0.987213	-1
1	12175001	0.920149	0.987213	-1
1	12200001	1.05998	0.987213	-1
1	12225001	1.89552	0.987213	-1
1	12250001	1.08893	0.987213	-1
1	12275001	1.10532	0.987213	-1
1	12300001	1.00603	0.987213	-1
1	12325001	1.7543	0.987213	-1
1	12350001	0.930294	0.987213	-1
1	12375001	1.19726	0.987213	-1
1	12400001	0.814576	0.987213	-1
1	12425001	1.21272	0.987213	-1
1	12450001	1.50148	0.987213	-1
1	12475001	1.87203	0.987213	-1
1	12500001	0.87906	0.987213	-1
1	12525001	0.849394	0.987213	-1
1	12550001	0.633267	0.987213	-1
1	12575001	1.61293	0.987213	-1
1	12600001	1.37355	0.987213	-1
1	12625001	0.534471	0.987213	-1
1	12650001	0.894014	0.987213	-1
1	12675001	1.29492	0.987213	-1
1	12700001	1.13258	0.987213	-1
1	12725001	1.02238	0.987213	-1
1	12750001	0.775715	0.987213	-1
1	12775001	-1	0.987213	-1
1	12800001	1.33768	0.987213	-1
1	12825001	-1	0.987213	-1
1	12850001	-1	0.987213	-1
1	12875001	-1	0.987213	-1
1	12900001	-1	0.987213	-1
1	12925001	-1	0.987213	-1
1	12950001	-1	0.987213	-1
1	12975001	-1	0.987213	-1
1	13000001	-1	0.987213	-1
1	13025001	-1	0.987213	-1
1	13050001	-1	0.987213	-1
1	13075001	-1	0.987213	-1
1	13100001	-1	0.987213	-1
1	13125001	-1	0.987213	-1
1	13150001	-1	0.987213	-1
1	13175001	-1	0.987213	-1
1	13200001	-1	0.987213	-1
1	13225001	-1	0.987213	-1
1	13250001	-1	0.987213	-1
1	13275001	-1	0.987213	-1
1	13300001	-1	0.987213	-1
1	13325001	-1	0.987213	-1
1	13350001	-1	0.987213	-1
1	13375001	0.96545	0.987213	-1
1	13400001	0.818845	0.987213	-1
1	13425001	0.961668	0.987213	-1
1	13450001	0.665591	0.987213	-1
1	13475001	0.78243	0.987213	-1
1	13500001	0.735306	0.987213	-1
1	13525001	1.143	0.987213	-1
1	13550001	0.977499	0.987213	-1
1	13575001	0.915414	0.987213	-1
1	13600001	0.760152	0.987213	-1
1	13625001	0.777352	0.987213	-1
1	13650001	0.850207	0.987213	-1
1	13675001	1.41656	0.987213	-1
1	13700001	0.944298	0.987213	-1
1	13725001	2.23041	0.987213	-1
1	13750001	0.862036	0.987213	-1
1	13775001	0.746555	0.987213	-1
1	13800001	0.814295	0.987213	-1
1	13825001	1.03072	0.987213	-1
1	13850001	0.932308	0.987213	-1
1	13875001	1.40085	0.987213	-1
1	13900001	0.662917	0.987213	-1
1	13925001	0.954027	0.987213	-1
1	13950001	0.907847	0.987213	-1
1	13975001	1.23737	0.987213	-1
1	14000001	0.740125	0.987213	-1
1	14025001	0.886274	0.987213	-1
1	14050001	0.576597	0.987213	-1
1	14075001	0.740708	0.987213	-1
1	14100001	1.12343	0.987213	-1
1	14125001	0.948341	0.987213	-1
1	14150001	0.626124	0.987213	-1
1	14175001	0.931809	0.987213	-1
1	14200001	0.69042	0.987213	-1
1	14225001	0.794543	0.987213	-1
1	14250001	1.50137	0.987213	-1
1	14275001	1.06844	0.987213	-1
1	14300001	1.48444	0.987213	-1
1	14325001	1.18452	0.987213	-1
1	14350001	0.987213	0.987213	-1
1	14375001	1.08642	0.987213	-1
1	14400001	1.51731	0.987213	-1
1	14425001	1.61217	0.987213	-1
1	14450001	0.58068	0.987213	-1
1	14475001	1.03193	0.987213	-1
1	14500001	1.69834	0.987213	-1
1	14525001	1.03086	0.987213	-1
1	14550001	0.901587	0.987213	-1
1	14575001	1.26851	0.987213	-1
1	14600001	1.16621	0.987213	-1
1	14625001	1.16767	0.987213	-1
1	14650001	1.52636	0.987213	-1
1	14675001	1.1697	0.987213	-1
1	14700001	0.950633	0.987213	-1
1	14725001	0.865424	0.987213	-1
1	14750001	1.06359	0.987213	-1
1	14775001	0.943914	0.987213	-1
1	14800001	0.904451	0.987213	-1
1	14825001	0.906714	0.987213	-1
1	14850001	1.26844	0.987213	-1
1	14875001	1.05698	0.987213	-1
1	14900001	1.1358	0.987213	-1
1	14925001	1.40969	0.987213	-1
1	14950001	2.01493	0.987213	-1
1	14975001	0.578695	0.987213	-1
1	15000001	0.733357	0.987213	-1
1	15025001	0.997701	0.987213	-1
1	15050001	1.05868	0.987213	-1
1	15075001	1.14232	0.987213	-1
1	15100001	1.31577	0.987213	-1
1	15125001	2.64583	3.10948	-1
1	15150001	5.26045	3.10948	-1
1	15175001	3.10948	3.10948	-1
1	15200001	1.75594	1.27442	-1
1	15225001	1.96943	1.27442	-1
1	15250001	1.56637	1.27442	-1
1	15275001	1.08371	1.27442	-1
1	15300001	1.41684	1.27442	-1
1	15325001	0.890817	1.27442	-1
1	15350001	0.894622	1.27442	-1
1	15375001	1.45767	1.27442	-1
1	15400001	1.58256	1.27442	-1
1	15425001	0.9075	1.27442	-1
1	15450001	1.20429	1.27442	-1
1	15475001	1.64313	1.27442	-1
1	15500001	3.97487	1.27442	-1
1	15525001	4.40778	1.27442	-1
1	15550001	1.15871	1.27442	-1
1	15575001	1.27958	1.27442	-1
1	15600001	4.01958	1.27442	-1
1	15625001	0.869277	1.27442	-1
1	15650001	1.11006	1.27442	-1
1	15675001	0.981117	1.27442	-1
1	15700001	1.01129	1.27442	-1
1	15725001	0.747728	1.27442	-1
1	15750001	1.7283	1.27442	-1
1	15775001	1.33244	1.27442	-1
1	15800001	1.69511	1.27442	-1
1	15825001	6.13875	1.27442	-1
1	15850001	1.551	1.27442	-1
1	15875001	1.92676	1.27442	-1
1	15900001	0.788998	1.27442	-1
1	15925001	1.18481	1.27442	-1
1	15950001	1.72044	1.27442	-1
1	15975001	1.34379	1.27442	-1
1	16000001	1.35349	1.27442	-1
1	16025001	0.841621	1.27442	-1
1	16050001	0.945553	1.27442	-1
1	16075001	1.33893	1.27442	-1
1	16100001	1.45914	1.27442	-1
1	16125001	0.741468	1.27442	-1
1	16150001	1.22248	1.27442	-1
1	16175001	1.6136	1.27442	-1
1	16200001	3.17875	1.27442	-1
1	16225001	1.81615	1.27442	-1
1	16250001	1.56408	1.27442	-1
1	16275001	1.20128	1.27442	-1
1	16300001	1.21343	1.27442	-1
1	16325001	1.15877	1.27442	-1
1	16350001	3.90072	1.27442	-1
1	16375001	1.07311	1.27442	-1
1	16400001	0.686972	1.27442	-1
1	16425001	1.49685	1.27442	-1
1	16450001	1.38658	1.27442	-1
1	16475001	1.43716	1.27442	-1
1	16500001	-1	1.27442	-1
1	16525001	-1	1.27442	-1
1	16550001	-1	1.27442	-1
1	16575001	-1	1.27442	-1
1	16600001	9.03859	1.27442	-1
1	16625001	-1	1.27442	-1
1	16650001	-1	1.27442	-1
1	16675001	-1	1.27442	-1
1	16700001	-1	1.27442	-1
1	16725001	-1	1.27442	-1
1	16750001	-1	1.27442	-1
1	16775001	-1	1.27442	-1
1	16800001	-1	1.27442	-1
1	16825001	-1	1.27442	-1
1	16850001	-1	1.27442	-1
1	16875001	2.59635	1.27442	-1
1	16900001	7.03886	1.27442	-1
1	16925001	1.7874	1.27442	-1
1	16950001	1.38021	1.27442	-1
1	16975001	1.14371	1.27442	-1
1	17000001	1.43228	1.27442	-1
1	17025001	1.80794	1.27442	-1
1	17050001	2.19346	1.27442	-1
1	17075001	0.82839	1.27442	-1
1	17100001	1.02442	1.27442	-1
1	17125001	1.49609	1.27442	-1
1	17150001	1.19884	1.27442	-1
1	17175001	1.03169	1.27442	-1
1	17200001	0.908019	1.27442	-1
1	17225001	0.968556	1.27442	-1
1	17250001	0.741308	1.27442	-1
1	17275001	0.87421	1.27442	-1
1	17300001	0.936033	1.27442	-1
1	17325001	0.98217	1.27442	-1
1	17350001	0.939653	1.27442	-1
1	17375001	0.723504	1.27442	-1
1	17400001	1.11905	1.27442	-1
1	17425001	2.72849	1.27442	-1
1	17450001	0.91425	1.27442	-1
1	17475001	1.71124	1.27442	-1
1	17500001	1.51719	1.27442	-1
1	17525001	2.21007	1.27442	-1
1	17550001	1.19276	1.27442	-1
1	17575001	2.42975	1.27442	-1
1	17600001	1.17568	1.27442	-1
1	17625001	0.837584	1.27442	-1
1	17650001	1.61226	1.27442	-1
1	17675001	0.974478	1.27442	-1
1	17700001	1.13465	1.27442	-1
1	17725001	1.18007	1.27442	-1
1	17750001	1.47593	1.27442	-1
1	17775001	1.15493	1.27442	-1
1	17800001	1.46531	1.27442	-1
1	17825001	1.954	1.27442	-1
1	17850001	1.2127	1.27442	-1
1	17875001	1.03586	1.27442	-1
1	17900001	1.44643	1.27442	-1
1	17925001	1.36143	1.27442	-1
1	17950001	0.927131	1.27442	-1
1	17975001	0.806299	1.27442	-1
1	18000001	1.04422	1.27442	-1
1	18025001	1.60675	1.27442	-1
1	18050001	1.31531	1.27442	-1
1	18075001	1.24517	1.27442	-1
1	18100001	1.56605	1.27442	-1
1	18125001	4.41349	1.27442	-1
1	18150001	1.22375	1.27442	-1
1	18175001	3.15633	1.27442	-1
1	18200001	1.20617	1.27442	-1
1	18225001	1.83178	1.27442	-1
1	18250001	1.30184	1.27442	-1
1	18275001	1.4978	1.27442	-1
1	18300001	1.14349	1.27442	-1
1	18325001	1.67413	1.27442	-1
1	18350001	0.901945	1.27442	-1
1	18375001	0.995177	1.27442	-1
1	18400001	0.747282	1.27442	-1
1	18425001	0.994441	1.27442	-1
1	18450001	0.988911	1.27442	-1
1	18475001	0.82167	1.27442	-1
1	18500001	1.0814	1.27442	-1
1	18525001	0.911211	1.27442	-1
1	18550001	0.979564	1.27442	-1
1	18575001	1.81163	1.27442	-1
1	18600001	0.93084	1.27442	-1
1	18625001	1.34705	1.27442	-1
1	18650001	0.919208	1.27442	-1
1	18675001	0.797652	1.27442	-1
1	18700001	1.19632	1.27442	-1
