"se_id","chr","start","end","control_accessibility","h24_accessibility","h48_accessibility","log2fc_24h","log2fc_48h","cell_line","change_24h","change_48h"
"SE_81",5,76488897,76543601,0.119116817471022,0.148318177611592,0.122117609583662,0.31395165025227,0.0355989701940772,"CLB_Ma","No change","No change"
"SE_82",5,83501697,83567351,0.0980176127292599,0.102951017954186,0.087757766188425,0.0701468139545292,-0.157811808025255,"CLB_Ma","No change","No change"
"SE_83",5,95711147,95794501,0.179037230565194,0.210834516954554,0.157404264670418,0.234642407908617,-0.184684100467858,"CLB_Ma","No change","No change"
"SE_84",5,140240947,140263301,0.308433116548096,0.330256119095854,0.215725816151115,0.0983194978406888,-0.513756591027267,"CLB_Ma","No change","No change"
"SE_85",5,140280247,140335801,0.181803846144657,0.191030316395576,0.135969603287477,0.0710376668339228,-0.416440663219204,"CLB_Ma","No change","No change"
"SE_86",5,147471147,147506901,0.214200719540783,0.207779423404212,0.209844238365207,-0.0437033699117741,-0.0295053033170055,"CLB_Ma","No change","No change"
"SE_87",5,151660847,151701051,0.244302271055158,0.329720881187136,0.233209737961244,0.431053547157805,-0.0667595293115411,"CLB_Ma","No change","No change"
"SE_88",5,169586631,169604651,0.121232741019369,0.123733373249278,0.0833324950168075,0.0292167451837885,-0.535470231351325,"CLB_Ma","No change","No change"
"SE_89",6,11161397,11228301,0.171518085336961,0.204655404076497,0.153395706450041,0.253481372756215,-0.160114976131474,"CLB_Ma","No change","No change"
"SE_90",6,30725347,30784151,0.399421323070422,0.426532264026027,0.314484019788587,0.0945144960948239,-0.343951871788642,"CLB_Ma","No change","No change"
"SE_91",6,37126147,37146201,0.394223101171659,0.368672106726895,0.313407031163459,-0.0964210859168939,-0.330033794995465,"CLB_Ma","No change","No change"
"SE_92",6,44655047,44669401,0.498307900817144,0.482188780230394,0.40888106916579,-0.0473427800907916,-0.284724376425388,"CLB_Ma","No change","No change"
"SE_93",6,52503197,52574063,0.189683094792922,0.194968197326463,0.144822819206475,0.0394426000597698,-0.38696044702092,"CLB_Ma","No change","No change"
"SE_94",6,140043647,140073501,0.253456420636099,0.256437373225234,0.231925918559419,0.016802915697526,-0.127547412256526,"CLB_Ma","No change","No change"
"SE_95",6,151022147,151071401,0.223215958884635,0.230095138018415,0.167389662001946,0.0435979398087431,-0.413085398331431,"CLB_Ma","No change","No change"
"SE_96",6,152704947,152754551,0.142981739936571,0.16901520156625,0.173928322499716,0.239777890110903,0.280878036043926,"CLB_Ma","No change","No change"
"SE_97",6,158008197,158058551,0.242919073516713,0.290429775843131,0.197610015806525,0.256745711727366,-0.296464196539531,"CLB_Ma","No change","No change"
"SE_98",7,18492447,18592001,0.134109511768618,0.175582572262418,0.11667154867133,0.386213719274132,-0.199363705469078,"CLB_Ma","No change","No change"
"SE_99",7,23449697,23478301,0.413714519547715,0.513070893562171,0.477450477616852,0.309848771479813,0.206251046937166,"CLB_Ma","No change","No change"
"SE_100",7,130355747,130375151,0.558672633629752,0.482682131903828,0.420302748534438,-0.210523962856743,-0.409725877930342,"CLB_Ma","No change","No change"
"SE_101",7,130880747,130926401,0.238868832306758,0.293805735433448,0.214316261916166,0.29751888107363,-0.155788427000238,"CLB_Ma","No change","No change"
"SE_102",7,134809197,134848151,0.134226044186051,0.147947281271234,0.127792508819351,0.139428752661705,-0.0703243557763333,"CLB_Ma","No change","No change"
"SE_103",7,134879597,134946501,0.140790162554982,0.18396346991352,0.136670442764965,0.383482926730281,-0.0425385889496531,"CLB_Ma","No change","No change"
"SE_104",8,32685847,32716151,0.109577833654202,0.125870258051149,0.0831969255476548,0.198291687572553,-0.393222753709932,"CLB_Ma","No change","No change"
"SE_105",8,66505747,66560201,0.256766392200114,0.21817905181611,0.175696393426009,-0.233954257815399,-0.544791583016698,"CLB_Ma","No change","No change"
"SE_106",8,117927647,117958551,0.17131351877738,0.190569264675056,0.167527414964198,0.15283022203356,-0.0320525930560161,"CLB_Ma","No change","No change"
"SE_107",8,117977047,118057451,0.144211766424966,0.173386014467248,0.12584142292779,0.264125983668268,-0.195132391776421,"CLB_Ma","No change","No change"
"SE_108",8,127798959,127929451,0.186284241217257,0.191912582662787,0.164165989785357,0.0427177347506935,-0.181312866770539,"CLB_Ma","No change","No change"
"SE_109",9,12778010,12823051,0.157264999441362,0.159873829727484,0.149761134223083,0.0235874172105711,-0.0700776824248349,"CLB_Ma","No change","No change"
"SE_110",9,33148547,33163301,0.284071518908421,0.340857617401577,0.261743415599528,0.262071663504578,-0.117669298432511,"CLB_Ma","No change","No change"
"SE_111",9,33305747,33338851,0.187372174511089,0.158308222650003,0.128545829212218,-0.241765139185545,-0.540123304244673,"CLB_Ma","No change","No change"
"SE_112",9,33820797,33878851,0.0833680431875846,0.127845916083392,0.101919442865484,0.610878264624308,0.286747007002987,"CLB_Ma","Increased","No change"
"SE_113",9,35510497,35534101,0.343554902156734,0.225570090075519,0.171402137185331,-0.604776462569415,-0.998956224608843,"CLB_Ma","Decreased","Decreased"
"SE_114",9,36089347,36114801,0.233064349000308,0.277688649467367,0.182351713755019,0.251749034788897,-0.352291459521299,"CLB_Ma","No change","No change"
"SE_115",9,37929397,37979101,0.231925117054,0.233210162466555,0.18566647157926,0.00793745795633785,-0.319403399646702,"CLB_Ma","No change","No change"
"SE_116",9,38008247,38049251,0.291322585684057,0.304409029922914,0.224285756354952,0.063181418209341,-0.375805197857092,"CLB_Ma","No change","No change"
"SE_117",9,112031947,112082301,0.343590691471391,0.321957172453511,0.212189147429318,-0.0935408692092066,-0.692749731771752,"CLB_Ma","No change","Decreased"
"SE_118",9,123036640,123103201,0.148663190188806,0.162906369261271,0.124023556578024,0.131152484683795,-0.259519483799047,"CLB_Ma","No change","No change"
"SE_119",9,129480397,129503501,0.45751779900125,0.541720616509238,0.395385250931045,0.243231975606303,-0.210074455861164,"CLB_Ma","No change","No change"
"SE_120",10,4765947,4781801,0.203351960757389,0.261541916562675,0.188383459689738,0.3614916909379,-0.10974575140246,"CLB_Ma","No change","No change"
"SE_121",10,17198947,17218401,0.256822515121297,0.301063069432648,0.181833973933979,0.228471552489672,-0.495844082126836,"CLB_Ma","No change","No change"
"SE_122",10,28539747,28607351,0.0578390301974667,0.0760495078870082,0.062398374367679,0.389012274461156,0.107672380051382,"CLB_Ma","No change","No change"
"SE_123",10,32938556,32963651,0.238336793641449,0.307819390332908,0.215137403301676,0.367721138409159,-0.147093444810605,"CLB_Ma","No change","No change"
"SE_124",10,33210847,33241751,0.143306763324779,0.152447653272584,0.120061954910791,0.0886076651457742,-0.253393364182616,"CLB_Ma","No change","No change"
"SE_125",10,52516047,52542901,0.140299413437638,0.2345439806319,0.12931999448937,0.737240987383675,-0.116697028795045,"CLB_Ma","Increased","No change"
"SE_126",10,62224097,62264501,0.128524943835876,0.144646874458168,0.0839635819983443,0.169244783959937,-0.608313462577616,"CLB_Ma","No change","Decreased"
"SE_127",10,71835247,71861901,0.322687932973035,0.452039087768039,0.291524267136171,0.485031946812146,-0.146047270840037,"CLB_Ma","No change","No change"
"SE_128",10,74049647,74090251,0.0969636715424547,0.105003186363809,0.0789770220628807,0.113788881365708,-0.292661281593197,"CLB_Ma","No change","No change"
"SE_129",10,77494247,77535201,0.286925192487257,0.327657744849506,0.205868122514188,0.190891957294692,-0.476982676155432,"CLB_Ma","No change","No change"
"SE_130",10,90913547,90937551,0.469829158274813,0.295912755841006,0.215784226214411,-0.665164593596931,-1.11894388245329,"CLB_Ma","Decreased","Decreased"
"SE_131",10,93435197,93479316,0.33579054036622,0.332145690825346,0.25956637826836,-0.015698384402902,-0.370200676892626,"CLB_Ma","No change","No change"
"SE_132",10,99945397,100006952,0.191616206041699,0.175025268892901,0.146764499939656,-0.129946545093732,-0.382429384360015,"CLB_Ma","No change","No change"
"SE_133",10,126198347,126264901,0.157426850016588,0.181031795339069,0.118475857859547,0.200373604168162,-0.407097736135179,"CLB_Ma","No change","No change"
"SE_134",11,8704047,8734001,0.268901577972626,0.354229810372195,0.246772359714824,0.396319244141824,-0.123418155129931,"CLB_Ma","No change","No change"
"SE_135",11,9564747,9593851,0.408772318777215,0.532976379789849,0.359645286389824,0.381953396635417,-0.184241961702087,"CLB_Ma","No change","No change"
"SE_136",11,12156847,12238251,0.270989217130731,0.27516593640451,0.190455756791116,0.0219859241058118,-0.506538417180286,"CLB_Ma","No change","No change"
"SE_137",11,57764759,57800701,0.276143835618989,0.268310454198244,0.204478154664146,-0.0413646847638258,-0.431649896332128,"CLB_Ma","No change","No change"
"SE_138",11,65471697,65503201,0.739668445690633,0.950396540958908,0.66702335431994,0.361218903898915,-0.148929335448548,"CLB_Ma","No change","No change"
"SE_139",11,66066197,66134001,0.203970067949956,0.264831450830377,0.196981625685916,0.375098555204774,-0.050046703828995,"CLB_Ma","No change","No change"
"SE_140",11,74121747,74163301,0.13066248856858,0.155199912181866,0.111056458779214,0.246549270693717,-0.232618565489222,"CLB_Ma","No change","No change"
"SE_141",11,86717847,86763301,0.292874536687643,0.238283815393589,0.18935528655583,-0.296477539772316,-0.626505722327339,"CLB_Ma","No change","Decreased"
"SE_142",11,96045247,96167601,0.14619517261794,0.163081156254998,0.134571155960463,0.156679205572866,-0.118680093673504,"CLB_Ma","No change","No change"
"SE_143",11,96186547,96338436,0.170456156631934,0.193746630848442,0.137981300827009,0.183758660255743,-0.302948920076979,"CLB_Ma","No change","No change"
"SE_144",11,111530747,111564401,0.394665583274188,0.474157695345926,0.325104689988827,0.26412481574081,-0.278946388973567,"CLB_Ma","No change","No change"
"SE_145",11,120329347,120348301,0.288474959685078,0.39006625957934,0.286562270852442,0.43397451172757,-0.00956415514849152,"CLB_Ma","No change","No change"
"SE_146",11,122156497,122199001,0.112096258981469,0.146691834804845,0.0937042268216645,0.385038860014222,-0.256050486045765,"CLB_Ma","No change","No change"
"SE_147",12,12816343,12845951,0.184526044670525,0.188428608693861,0.132039413836475,0.0300325014233132,-0.479768013345092,"CLB_Ma","No change","No change"
"SE_148",12,29276997,29287551,0.157750352506891,0.191623256375352,0.151911223680303,0.279022102123206,-0.0540654910404138,"CLB_Ma","No change","No change"
"SE_149",12,45223347,45314051,0.20018169462775,0.249251932855368,0.186074204843011,0.314882170588635,-0.104888398401511,"CLB_Ma","No change","No change"
"SE_150",12,67651729,67681601,0.184613605239529,0.280565598153078,0.162098183645231,0.60116861339186,-0.186561746578794,"CLB_Ma","Increased","No change"
"SE_151",12,93775547,93788151,0.355985500527486,0.331997966490475,0.317021019432674,-0.100352111081388,-0.166743355504804,"CLB_Ma","No change","No change"
"SE_152",12,121923247,121950951,0.1596322964139,0.161676391560076,0.106604553376501,0.0182429073806796,-0.578022859418179,"CLB_Ma","No change","No change"
"SE_153",12,122068297,122123151,0.184959069681556,0.252735573599152,0.207871793669498,0.448340685243222,0.167632568607953,"CLB_Ma","No change","No change"
"SE_154",13,33212947,33264201,0.138639963256467,0.174522490289799,0.121563229988168,0.329944017378438,-0.188185659233131,"CLB_Ma","No change","No change"
"SE_155",13,45189747,45243251,0.124693658332347,0.12976784106949,0.0942027984239249,0.057095928561375,-0.400835976434092,"CLB_Ma","No change","No change"
"SE_156",14,32444647,32524351,0.163545852498115,0.16816068436414,0.137029835348695,0.0399046394159639,-0.25350952137577,"CLB_Ma","No change","No change"
"SE_157",14,51003797,51024851,0.28042493628859,0.325899303372165,0.226065707739632,0.216096135228608,-0.309640325847195,"CLB_Ma","No change","No change"
"SE_158",14,51521947,51555551,0.202444222517996,0.179225076787863,0.162423053776418,-0.174833546949052,-0.316021794762809,"CLB_Ma","No change","No change"
"SE_159",14,52852497,52948096,0.140009826868123,0.121207079938178,0.108454070498589,-0.206467837860987,-0.365470098403623,"CLB_Ma","No change","No change"
"SE_160",14,64917647,64937951,0.144714306453611,0.116105246991052,0.12246878930787,-0.31533681201036,-0.238996129859972,"CLB_Ma","No change","No change"
"SE_161",15,32818747,32879001,0.177017254273737,0.226401721045475,0.174666302856833,0.353226092235451,-0.0191796075088468,"CLB_Ma","No change","No change"
"SE_162",15,33126697,33165451,0.333377821348776,0.42169784289935,0.334326572642556,0.3381475907168,0.00408765334238905,"CLB_Ma","No change","No change"
"SE_163",15,44028097,44116051,0.107956535113738,0.137601182785013,0.0983313881957253,0.347186838513488,-0.133431151635925,"CLB_Ma","No change","No change"
"SE_164",15,48532697,48575601,0.109041214917352,0.119085754288116,0.0972729767358458,0.126021041990916,-0.163177311458188,"CLB_Ma","No change","No change"
"SE_165",15,60358047,60443901,0.268332030460109,0.274135126152981,0.215172264951098,0.0307545251154741,-0.31720437715636,"CLB_Ma","No change","No change"
"SE_166",15,67068854,67159051,0.293643549477796,0.300292845107646,0.215785360428595,0.0321957310769701,-0.442703347734213,"CLB_Ma","No change","No change"
"SE_167",15,90399947,90424101,0.181150731602071,0.189308952320731,0.149806340977622,0.0632106393784821,-0.272435698522525,"CLB_Ma","No change","No change"
"SE_168",15,90550547,90564101,0.402338168762648,0.517378491828518,0.377311820006575,0.362015922690161,-0.0924140847762316,"CLB_Ma","No change","No change"
"SE_169",15,98718197,98736951,0.206615461016572,0.227565709959277,0.18137098697203,0.138695098353416,-0.18703765210507,"CLB_Ma","No change","No change"
"SE_170",15,98842147,98928101,0.233217980617688,0.298327798532528,0.220085913555573,0.353874433991568,-0.0832447269027957,"CLB_Ma","No change","No change"
"SE_171",16,24970997,25011251,0.169791960367812,0.186836398013666,0.141764747582592,0.137236583371584,-0.258600281537228,"CLB_Ma","No change","No change"
"SE_172",16,50183447,50211701,0.146503027399381,0.162907160809397,0.10252722287803,0.152134319455278,-0.510734385340426,"CLB_Ma","No change","No change"
"SE_173",16,57168997,57204301,0.30198985826166,0.402884115049487,0.315119155523543,0.414671900964643,0.0611989549664838,"CLB_Ma","No change","No change"
"SE_174",16,75242947,75261051,0.651556073712163,0.607496590928471,0.488632533990598,-0.100852696505309,-0.414402454701585,"CLB_Ma","No change","No change"
"SE_175",17,40298047,40352151,0.698791334904963,0.855832465967272,0.643687621812726,0.292088345160425,-0.118324517069598,"CLB_Ma","No change","No change"
"SE_176",17,45287497,45322051,0.402740682402544,0.504708690736125,0.399282449277348,0.324877606345362,-0.0124106044970112,"CLB_Ma","No change","No change"
"SE_177",17,59745197,59860001,0.376266181739313,0.55061170018378,0.327518261760402,0.548070275743931,-0.199609212609174,"CLB_Ma","No change","No change"
"SE_178",19,13839657,13866051,0.652938782127398,0.829530729639398,0.443016573956881,0.344877963409568,-0.558542055939935,"CLB_Ma","No change","No change"
"SE_179",19,17078947,17138251,0.25515940751688,0.230239610286789,0.196576275227952,-0.147653330029843,-0.374632156225168,"CLB_Ma","No change","No change"
"SE_180",19,47094147,47123101,0.331486969687274,0.348474463171513,0.273568309765319,0.0718892368549782,-0.276132680317181,"CLB_Ma","No change","No change"
"SE_181",20,35304047,35339601,0.222578346847542,0.23849026904068,0.144000201285431,0.0991865650430939,-0.624725569627749,"CLB_Ma","No change","Decreased"
"SE_182",20,35864297,35902101,0.335985928385234,0.351368618990944,0.238653536448618,0.0643970977596433,-0.491738120397812,"CLB_Ma","No change","No change"
"SE_183",20,49676197,49705301,0.0972483872288763,0.121375995346914,0.10353393246119,0.316814963568528,0.0894656969576943,"CLB_Ma","No change","No change"
"SE_184",20,53735247,53753451,0.298615346778225,0.341303761855161,0.266867547888937,0.192165624545736,-0.161591713350527,"CLB_Ma","No change","No change"
"SE_185",22,24132747,24175251,0.270969487439186,0.304693439039839,0.245587512346372,0.168640785660262,-0.141345062174314,"CLB_Ma","No change","No change"
"SE_186",22,24283397,24334101,0.103967690499273,0.157327741852928,0.101413355063746,0.592968735043167,-0.0355414684206284,"CLB_Ma","Increased","No change"
"SE_187",22,31217497,31253901,0.290918269121978,0.370114573365457,0.27772941738676,0.346300153746977,-0.0666992278717977,"CLB_Ma","No change","No change"
